# Data extracted from SKA-TEL-SKO-0000422 Rev 03.
# This revision corresponds to ECP-170049.
#
# Columns:
#
#   1) Station label
#   2) Longitude (degrees)
#   3) Latitude (degrees)
#
# Note the first entry is the position of the centre of the array.
# There is no station at this position.
#
N14-5	116.6254795	-26.66102835
N14-6	116.6248381	-26.66091724
N15-1	116.5451045	-26.70523864
N15-2	116.5457026	-26.70507494
N15-3	116.5447327	-26.70483892
N15-4	116.5452025	-26.70475913
N15-5	116.5455658	-26.70459287
N15-6	116.5447619	-26.70436949
N16-1	116.4524201	-26.60142189
N16-2	116.4531913	-26.60116968
N16-3	116.4525443	-26.60096872
N16-4	116.4530798	-26.60078138
N16-5	116.4521352	-26.60072358
N16-6	116.4525771	-26.60055525
