,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
"Channels backward, no-smear10",,,,,,,,,,65290.200964363954,30220.330928199935,30220.330928199935,26116.409966266117,26116.409966266117,26116.409966266117,118983.36099533516,118983.36099533516,76094.67617268747,35611.17876840851,16483.05495522998,16483.05495522998,14244.657487563067,14244.657487563067,35611.17876840851,64896.98484398008,64896.98484398008,41504.25277471908,25062.065836560167,16240.295052214517,16240.295052214517,25062.065836560167,25062.065836560167,25062.065836560167,45672.52744954128,45672.52744954128,29209.432492013344,11442.014328212696,30893.26880043359,7414.460460822171,11442.014328212696,11442.014328212696,11442.014328212696,20851.660804924362,20851.660804924362,13335.48254691276,43084.43984028982,116327.36222180707,23265.766724891524,43084.43984028982,43084.43984028982,43084.43984028982,78516.08809186322,78516.08809186322,50214.21884546187
"Channels backward, no-smear11",,,,,,,,,,75334.76275845508,34869.52810182881,34869.52810182881,30134.234684264968,30134.234684264968,30134.234684264968,137288.40894903094,137288.40894903094,87801.4649224931,41089.773967896894,19018.861876534043,19018.861876534043,16436.095567779656,16436.095567779656,41089.773967896894,74881.08867071281,74881.08867071281,47889.47474523953,28917.734885444417,18738.76859601465,18738.76859601465,28917.734885444417,28917.734885444417,28917.734885444417,52699.03674708295,52699.03674708295,33703.157949091255,13202.3088507373,35646.06401075511,8555.131311379297,13202.3088507373,13202.3088507373,13202.3088507373,24059.59324690075,24059.59324690075,15387.079872106855,49712.75860750632,134223.822889994,26845.05885953878,49712.75860750632,49712.75860750632,49712.75860750632,90595.4296673419,90595.4296673419,57939.42669078791
Frequencies predict ifft,0,200,200,200,200,40,200,200,40,0,200,200,200,200,40,200,200,40,0,200,200,200,200,40,200,200,40,0,200,200,200,200,40,200,200,40,0,200,200,200,200,40,200,200,40,0,200,200,200,200,40,200,200,40
Frequencies predict kernels0,1542.0248846599302,293.82843115567454,293.82843115567454,293.53493658247305,293.35265522314216,293.2100774801523,582.1367436206677,2996.239803783305,568.3766995122635,1653.6895352808203,250.41804788599123,250.41804771024772,248.92863005964603,249.3178123682117,248.89031320610476,567.8618749989231,3013.2055638820098,320.9447391063214,477.6494769664614,140.97056505351185,140.97056505383784,140.34135477265866,140.5222651479125,141.39148581039407,295.4289389540399,870.2058997004478,181.06580428946253,142.05961516019846,98.51046070640187,98.5104607406201,98.34718546508016,98.51756694710132,98.3304316775234,191.2708805708727,258.7088267152041,126.76079324381075,51.85481874048063,46.66055416805779,45.3514616932644,45.27927221888281,45.354535733495744,45.27185482164025,85.84631931805748,94.41728663017996,58.37042676227166,233.51921025218118,170.7360507200016,166.55151318826861,166.50155304397472,166.71105843724203,166.48245110584824,323.3617368153847,425.2593842891853,214.8627280819143
Frequencies predict kernels1,2589.0440271258344,295.5976604461285,295.5976604461285,294.7702976172154,294.25578741793043,293.853005002085,606.7251499340564,5031.279103104012,568.9292759033625,2244.38063605269,252.52305553611598,252.52305521545958,249.79948663440828,250.51233604343327,249.72925833903517,650.1034866363161,4089.6715105142057,321.1775679609643,637.1551995094678,141.87843914958356,141.87843915018652,140.72641824811865,141.05804199134482,142.64693257836132,325.8303567983262,1160.8865431233971,181.0986895150543,170.65343496759726,98.99091773865949,98.99091780129811,98.69186564986497,99.00392496251109,98.66115878445373,201.53727382145686,310.81772073171675,126.76322321000433,56.92631317749319,47.93485541337811,45.56390128830376,45.431660469876974,45.56952899334564,45.41806397977806,88.87154378003801,103.65948929180907,58.37075511939606,278.0293070628458,174.61351511126037,167.01110042913746,166.9194672926485,167.30359179363896,166.88442669994993,340.12799151514093,506.37382987994,214.8663821777743
Frequencies predict kernels2,4398.317559003407,300.5566074247032,300.5566074247032,298.2437223070724,296.7999914150129,295.6668740406226,671.6834060415565,8547.874674455388,573.3418467740167,2794.006289684675,254.99659049762562,254.99659000813276,250.82786199604098,251.92111058469462,250.7200749001495,736.0153434006554,5091.300455542433,321.63094464022424,786.549486713369,142.94737756511202,142.94737756603752,141.18146779381348,141.69053240191738,144.12146621016225,358.61634741722287,1433.1402785373002,181.16275284055416,199.4030734849952,99.55750119836783,99.55750129435084,99.09888835894552,99.5774330213907,99.05175912686384,213.08434783202412,363.21058294614414,126.76795654369104,62.417750948535634,49.40422624647517,45.8144710213859,45.61163598158988,45.82309654726961,45.59076487481678,92.33327964683069,113.66699066569934,58.37139467467777,323.08880488479275,179.10483619563482,167.55421030708484,167.41345030738785,168.0032628212556,167.35961369262634,359.0172178836843,588.489505601063,214.87349993375022
Frequencies predict kernels3,7532.618127481135,314.20132375120846,314.20132375120846,307.8827447216712,303.89872398327697,300.74960783889105,829.1397661062841,14639.85991138596,607.656367027984,3814.4821658632754,260.8193278553331,260.81932697435,253.2702868011179,255.25911515235043,253.07384431525847,909.7087970657201,6950.999276454101,323.4898038917681,1064.4966425658906,145.47258613305817,145.47258613472619,142.2637116200944,143.19185641244604,147.58961074625842,427.1175161868513,1939.6666939783506,181.42596454196993,255.59137742441712,100.89977536006977,100.89977553435752,100.06556935597494,100.93596464734637,99.97967599936305,238.48890325763648,465.6072228139999,126.78740920165475,73.94326101923939,52.756437883991765,46.408296240737286,46.03918726212485,46.423964981466845,46.00113619395407,100.13899484511956,134.6708843708672,58.37402281394203,411.65304648565717,189.42510115562902,168.8458511500491,168.5887882166359,169.66483495209158,168.49042561751807,400.67005129126596,749.887517634557,214.9027516495355
Frequencies predict kernels4,13002.718680303446,350.073787451184,350.073787451184,339.0278924205873,339.0278924205873,339.0278924205873,1166.8741855315363,25271.824280687648,834.6428404131265,5668.007878000282,275.02390230515084,275.0239005017171,259.3529617553342,263.5254472628317,258.9390336432009,1247.3532862585284,10328.834728887183,332.9430346251011,1568.4788802640078,151.6825262306581,151.68252623411328,144.9679926781502,146.92562635311947,156.03421100942586,565.1471284359864,2858.115810418163,182.78034482061048,361.35875968351434,104.22259140088958,104.2225917649226,102.47294857849303,104.29816558962663,102.29196030112013,293.29484676235467,658.3559772006284,126.88779493556193,97.29173778525347,60.43364731875132,47.87954026164348,47.10459624467896,47.912299524836406,47.024349679159144,117.65122218806366,177.22075936159686,58.38758544413698,579.2096129832075,213.37826139074753,172.07314232672272,171.5287569882534,173.80183712655568,171.32022564667886,490.8371133257896,1055.2398706827228,215.05370784657586
Frequencies predict kernels5,,,,,,,,,,7374.03936970878,291.54819041723545,291.5481875919056,266.6395912529371,273.34610234874384,265.97105941971574,1567.4428706570109,13437.87909063414,353.1415823259769,2030.3825852105663,158.98691932488896,158.98691933037205,148.22393294707317,151.38923080245402,165.8329880018399,698.9962712584735,3699.881691550796,185.76512484910464,459.8426322203661,108.16807873726664,108.16807931954843,105.35670470522484,108.28893918246283,105.06439100248434,349.23614565992705,837.8313915905277,127.11108348482301,120.0149962673106,68.72071592561953,49.62859404396679,48.38200473914436,49.68104969687505,48.25227481256784,136.16827658503635,218.63125210765725,58.417768034248624,735.6452585736696,239.6058765459214,175.95837089726825,175.07411222142588,178.7558623227135,174.73496255517674,583.1389698562665,1340.3256555048386,215.3895132367963
Frequencies predict kernels6,,,,,,,,,,10532.224216675766,328.62029136691825,328.62028640855976,283.72667118862813,296.0715263457541,282.48400129238354,2164.5240225641733,19193.304384496867,433.4849908184258,2880.277013114936,175.63572595694856,175.63572596675837,155.92362973840608,161.82126317550728,187.73963021073791,952.0407260607616,5248.715629467695,198.78195176314279,641.8216909715854,117.29046668224885,117.29046774377416,112.11862524275621,117.51071876173158,111.57526713821555,458.83324082937895,1169.4670907209324,128.12012201168568,163.07141116363067,85.76366131640111,53.680223725299925,51.38184820757677,53.77605271730303,51.14022505767716,173.52389289232997,297.09656118204333,58.5545405954349,1025.0898507348354,294.3242808410941,185.14456351097644,183.48102077474633,190.36600878567583,182.8412481830534,764.3783358146624,1867.8048055535462,216.90772303582705
Frequencies predict kernels7,,,,,,,,,,13480.283788952602,368.45151504392675,368.4515079776173,303.0633424656301,321.36586370803997,301.20439293636423,2719.7078572039422,24565.800757938705,565.3823411269022,3668.1814722725726,193.83950776499458,193.83950777920094,164.73354176138292,173.57629679684925,211.18910692023744,1189.0787926193912,6684.580047661451,223.42910514562718,810.2506060619802,127.4337675721572,127.43376913245392,119.77011277397452,127.7574007115146,118.95728012090105,563.7989251365174,1476.409231705999,130.18767983115583,203.4573500174508,102.66955860148536,58.19560560145039,54.782961645129106,58.33671773857274,54.42082952707915,210.04122373674505,370.6952418082759,58.83693660152683,1293.1397002569497,349.2327108581057,195.6527856492009,193.13522525447465,203.4945331994389,192.16439767053123,938.2191344210667,2356.2945309566867,220.02242511280556
Frequencies predict kernels8,,,,,,,,,,15598.826171491737,399.12139719297375,399.12138859826536,318.5295485209273,341.33778639114337,316.19921884549683,3115.9381012228923,28426.59834025773,692.1474329256977,4231.545704343195,208.02655391661966,208.02655393403603,171.84379477745526,182.9464669306384,229.20040301351494,1358.7227427725209,7711.24596695844,249.96349582703067,930.2882700105453,135.43659682310408,135.43659875663732,125.8896342210569,135.83756465825263,124.87068370973141,639.6321324691759,1695.1639377638774,132.63528170340362,232.37595802553636,115.0910648157277,61.76430707103358,57.50737792314908,61.939379002240486,57.052840257607095,236.67727068872045,423.3960455988922,59.175069456976196,1484.2025927121103,389.8198933182643,204.13200396769858,200.95075571245835,213.9887338280262,199.72166072956344,1063.896461385623,2704.4844692194742,223.71625308711026
Frequencies predict kernels9,,,,,,,,,,18332.355043670676,440.3870216586971,440.3870111044393,339.9988153290891,368.75451688076936,337.0407607234996,3623.409406293132,33408.137415783196,890.8904083609574,4955.331951641294,227.29510814381769,227.29510816542705,181.79442547229084,195.9146733480758,253.3888049189903,1576.2884505638153,9030.262388146228,295.31337461164065,1083.9574207010946,146.41553844275538,146.41554086503126,134.38386128070357,146.9177453520961,133.0904265632382,737.3968262838375,1975.208124790044,137.31605111753885,269.47371673799046,131.26939228696347,66.66727412450909,61.29428747898414,66.88688526342555,60.716446126166325,271.21286430842036,491.002402239371,59.83323634343185,1728.798315029152,442.88584346746734,215.99628505083828,211.91943780600866,228.5481861084719,210.34066845386567,1225.9840080129238,3150.2317763552037,230.7992898252916
Frequencies predict kernels10,,,,,,,,,,20984.231793182873,481.6587115362456,481.6586991069137,362.10371141088586,396.68080688416154,358.5265059630494,4111.643227909353,38240.87497561911,1117.9350945725434,5654.479484285406,246.72857758222477,246.72857760786678,192.1236008095708,209.22762234768126,305.8570293840345,1785.7714379196677,10304.377612220242,350.6504186691082,1231.7964345645505,157.59175365845357,157.5917565558961,143.12903540139106,158.19236395803313,141.56486356553143,831.8711686901997,2244.627565012232,143.79737652531196,305.199528373227,147.02317082082308,71.66521097995044,65.19845444138335,71.92817961026158,64.49877159787358,304.72680595390074,556.1085452495962,60.769008241548065,1964.101566517467,494.71341232901176,228.30960006900017,223.33851861054373,243.53060146086335,221.40949751805152,1382.6607549279727,3579.0446355201443,240.64489972425974
Frequencies predict kernels11,,,,,,,,,,23570.993753474908,522.6869796686855,522.686965439345,389.9023918392926,424.8437211467056,389.9023918392926,4584.1506185241615,42954.9483909275,1369.302866892395,6333.876974677991,266.172578796905,266.1725788263989,202.70781860554283,222.74032311092938,365.6193648027837,1988.5764702202869,11542.500677047814,414.5082373488821,1374.9061185830358,168.85711807420418,168.85712143231237,152.02697471095308,169.5531145514599,150.19759405093453,923.5339716497123,2505.4283510725713,152.1903066598548,339.78972696741937,162.38548583360867,76.70865584841465,69.17547555634329,77.01369616848402,68.356275353118,337.33264520611715,619.1451657356973,62.021216213055126,2191.858115983332,570.9693834431505,240.92488061822837,235.0694721058171,258.76856664472353,232.7931934959257,1534.7022975742057,3994.104507166983,253.45240403612777
Frequencies predict de-grid0,65536.0,603.7866629970722,603.7866629970722,559.1337152950158,559.1337152950158,559.1337152950158,65536.0,65536.0,1628.2786778496668,65536.0,1162.8485129365304,1162.8485129365304,1005.0053854489457,1005.0053854489457,1005.0053854489457,65536.0,65536.0,2927.246459022404,65536.0,634.2616500381702,634.2616500381702,548.1694318247697,548.1694318247697,1369.9587468457216,65536.0,65536.0,1596.6154427183094,65536.0,624.8353800384707,624.8353800384707,964.1342651844309,964.1342651844309,964.1342651844309,65536.0,65536.0,1123.6483696216517,65536.0,1188.2987327509875,285.2676338925193,440.17355597011345,440.17355597011345,440.17355597011345,65536.0,65536.0,512.9992577598294,65536.0,4474.4830112811205,895.1908366040094,1657.447518022577,1657.447518022577,1657.447518022577,65536.0,65536.0,1931.6697913193286
Frequencies predict de-grid1,65536.0,1206.6011546294023,1206.6011546294023,1117.2953217949262,1117.2953217949262,1117.2953217949262,65536.0,65536.0,3255.584691283069,65536.0,1743.998188401229,1743.998188401229,1507.2335084877068,1507.2335084877068,1507.2335084877068,65536.0,65536.0,4390.595064095621,65536.0,951.2375319971059,951.2375319971059,822.0992112836918,822.0992112836918,2054.7831546141115,65536.0,65536.0,2394.7681956579695,65536.0,937.1445813732993,937.1445813732993,1446.0929017246065,1446.0929017246065,1446.0929017246065,65536.0,65536.0,1685.3640564542193,65536.0,1782.3981349931155,427.85149409557937,660.2103737905189,660.2103737905189,660.2103737905189,65536.0,65536.0,769.4489255803708,65536.0,6711.540598618702,1342.6023701914512,2485.9873730119093,2485.9873730119093,2485.9873730119093,65536.0,65536.0,2897.3207797379746
Frequencies predict de-grid2,65536.0,2412.2297464079625,2412.2297464079625,2233.6181120846836,2233.6181120846836,2233.6181120846836,65536.0,65536.0,6510.1965728741225,65536.0,2325.1478494585263,2325.1478494585263,2009.4616148571042,2009.4616148571042,2009.4616148571042,65536.0,65536.0,5853.943663441757,65536.0,1268.2134055444637,1268.2134055444637,1096.0289810115794,1096.0289810115794,2739.607558487833,65536.0,65536.0,3192.9209452546934,65536.0,1249.4537785218913,1249.4537785218913,1928.0515355533043,1928.0515355533043,1928.0515355533043,65536.0,65536.0,2247.0797409596876,65536.0,2376.4975367707475,570.4353523546921,880.2471903509299,880.2471903509299,880.2471903509299,65536.0,65536.0,1025.8985923202388,65536.0,8948.598184297494,1790.0138953853188,3314.5272234667896,3314.5272234667896,3314.5272234667896,65536.0,65536.0,3862.9717642657424
Frequencies predict de-grid3,65536.0,4823.48673394533,4823.48673394533,4466.26348098825,4466.26348098825,4466.26348098825,65536.0,65536.0,13019.420263376436,65536.0,3487.4471571609083,3487.4471571609083,3013.917810920462,3013.917810920462,3013.917810920462,65536.0,65536.0,8780.640856407961,65536.0,1902.165144226012,1902.165144226012,1643.8885107326514,1643.8885107326514,4109.256362339347,65536.0,65536.0,4789.226441112072,65536.0,1874.0721686334662,1874.0721686334662,2891.968800495013,2891.968800495013,2891.968800495013,65536.0,65536.0,3370.5111076432245,65536.0,3564.696339861489,855.6030669285161,1320.3208222098451,1320.3208222098451,1320.3208222098451,65536.0,65536.0,1538.7979247168228,65536.0,13422.713353947864,2684.8369373752475,4971.606919841428,4971.606919841428,4971.606919841428,65536.0,65536.0,5794.273729429907
Frequencies predict de-grid4,65536.0,9646.000610935875,9646.000610935875,8931.554112875032,8931.554112875032,8931.554112875032,65536.0,65536.0,26037.867607994198,65536.0,5812.045755267206,5812.045755267206,5022.83018303477,5022.83018303477,5022.83018303477,65536.0,65536.0,14634.035235477146,65536.0,3170.0686114902282,3170.0686114902282,2739.607558487833,2739.607558487833,6848.5539653768465,65536.0,65536.0,7981.837428793979,65536.0,3123.308943830835,3123.308943830835,4819.803327119454,4819.803327119454,4819.803327119454,65536.0,65536.0,5617.3738382134225,65536.0,5941.093945476425,1425.9384937424293,2200.4680844190366,2200.4680844190366,2200.4680844190366,65536.0,65536.0,2564.5965882148244,65536.0,22370.943691172077,4474.4830112811205,8285.76630714385,8285.76630714385,8285.76630714385,65536.0,65536.0,9656.87765508817
Frequencies predict de-grid5,,,,,,,,,,65536.0,8136.644346788232,8136.644346788232,7031.742547520076,7031.742547520076,7031.742547520076,65536.0,65536.0,20487.429611910986,65536.0,4437.972074905572,4437.972074905572,3835.3266017939427,3835.3266017939427,9587.851566631676,65536.0,65536.0,11174.448414962055,65536.0,4372.54571711229,4372.54571711229,6747.637852514593,6747.637852514593,6747.637852514593,65536.0,65536.0,7864.236567728094,65536.0,8317.49155085596,1996.2739196668836,3080.6153460537075,3080.6153460537075,3080.6153460537075,65536.0,65536.0,3590.395251217516,65536.0,31319.17402783364,6264.129081348491,11599.925692369377,11599.925692369377,11599.925692369377,65536.0,65536.0,13519.481578975125
Frequencies predict de-grid6,,,,,,,,,,65536.0,12785.841524431838,12785.841524431838,11049.567270263373,11049.567270263373,11049.567270263373,65536.0,65536.0,32194.218362539585,65536.0,6973.778998592241,6973.778998592241,6026.764684762012,6026.764684762012,15066.446767662303,65536.0,65536.0,17559.670386028447,65536.0,6871.019262117228,6871.019262117228,10603.30690224929,10603.30690224929,10603.30690224929,65536.0,65536.0,12357.962025880577,65536.0,13070.28676143725,3136.944770783244,4840.909868830683,4840.909868830683,4840.909868830683,65536.0,65536.0,5641.992576805486,65536.0,49215.63470041959,9843.421218344438,18228.244461150298,18228.244461150298,18228.244461150298,65536.0,65536.0,21244.689425282002
Frequencies predict de-grid7,,,,,,,,,,65536.0,17435.03869966,17435.03869966,15067.391990198219,15067.391990198219,15067.391990198219,65536.0,65536.0,43901.00711260044,65536.0,9509.585920875255,9509.585920875255,8218.202766101153,8218.202766101153,20545.041968064605,65536.0,65536.0,23944.89235654539,65536.0,9369.492806415708,9369.492806415708,14458.975951528024,14458.975951528024,14458.975951528024,65536.0,65536.0,16851.68748361234,65536.0,17823.081972056993,4277.615621592935,6601.204391408641,6601.204391408641,6601.204391408641,65536.0,65536.0,7693.589902261288,65536.0,65536.0,13422.713353947864,24856.56322909094,24856.56322909094,24856.56322909094,65536.0,65536.0,28969.89727092497
Frequencies predict de-grid8,,,,,,,,,,65536.0,20921.93658050782,20921.93658050782,18080.76052947859,18080.76052947859,18080.76052947859,65536.0,65536.0,52681.09867435777,65536.0,11411.441112215982,11411.441112215982,9861.781326708258,9861.781326708258,24653.988368231738,65536.0,65536.0,28733.8088344391,65536.0,11243.34796445438,11243.34796445438,17350.727738383684,17350.727738383684,17350.727738383684,65536.0,65536.0,20221.98157672374,65536.0,21387.67837986553,5133.118759595582,7921.425283300245,7921.425283300245,7921.425283300245,65536.0,65536.0,9232.287896301332,65536.0,65536.0,16107.182455237864,29827.802305074,29827.802305074,29827.802305074,65536.0,65536.0,34763.803155122936
Frequencies predict de-grid9,,,,,,,,,,65536.0,25571.133754518924,25571.133754518924,22098.585247986757,22098.585247986757,22098.585247986757,65536.0,65536.0,64387.887423621025,65536.0,13947.248033770105,13947.248033770105,12053.219407200913,12053.219407200913,30132.583568244918,65536.0,65536.0,35119.03080474535,65536.0,13741.821508373107,13741.821508373107,21206.396787594203,21206.396787594203,21206.396787594203,65536.0,65536.0,24715.707034426418,65536.0,26140.473590702884,6273.789610246891,9681.719805811686,9681.719805811686,9681.719805811686,65536.0,65536.0,11283.885221562772,65536.0,65536.0,19686.47459016477,36456.12107261481,36456.12107261481,36456.12107261481,65536.0,65536.0,42489.01100007879
