,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Delta W max0 [lambda],1126.3171439589719,2.2422790096398213,2.2422790096386174,2.378345168851445,2.1568368765512798,1.7232136346313098,4.30984980369998,1126.3171439589719,0.13733959037942622,6895.819248728399,68.68810913630728,68.68810913886556,68.70331925325647,56.38391160787821,38.52306331406836,427.8399217714264,6895.819248728399,0.8580149336490602,16215.89838880734,222.80210768319836,222.80213095015003,248.72459851407055,207.25128801084475,135.28315754125194,1363.4749480861735,16215.89838880734,2.0176693266283197,73330.8772205029,1942.119335889164,1942.119383391906,2470.2535765342636,1810.108618424284,1411.1088246840054,11763.25503676067,73330.8772205029,9.124222298080035,163207.5968350152,9515.751292997522,9515.75111633109,10342.807520173903,8866.523564809484,5307.9843690386915,13521.268110871823,163207.5968350152,20.307167331168195,81695.33951008614,2321.8157072308586,2321.8158014164596,2380.969632505967,2161.777472317753,1360.7555319143923,14049.575563187478,81695.33951008614,10.164973700856471
Delta W max1 [lambda],1632.0105555323878,3.249016524171986,3.2490165241702416,3.446173612009237,3.125212617043691,2.4969013889555716,6.244884409442828,1632.0105555323878,0.28835021870166083,10343.728873092597,103.03216370446091,103.03216370829833,103.05497887988471,84.57586741181731,57.78459497110254,641.7598826571397,10343.728873092597,1.9305336007103855,24323.84758321101,334.20316152479757,334.20319642522503,373.08689777110584,310.8769320162671,202.9247363118779,2045.2124221292604,24323.84758321101,4.539755984913719,109996.31583075433,2913.179003833746,2913.179075087859,3705.380364801395,2715.162927636426,2116.663237026008,17644.882555141005,109996.31583075433,20.52950017068008,244811.3952525228,14273.626939496282,14273.626674496636,15514.211280260854,13299.785347214225,7961.976553558038,20281.902166307733,244811.3952525228,45.691126495128444,122543.0092651292,3482.723560846288,3482.723702124689,3571.454448758951,3242.66620847663,2041.1332978715886,21074.363344781217,122543.0092651292,22.87119082692706
Delta W max2 [lambda],2390.5506728925116,4.759122795970233,4.759122795967678,5.047916276745925,4.577776227782309,3.657433020441964,9.1474363180571,2390.5506728925116,0.618685968156549,13791.638497456797,137.37621827261455,137.3762182777311,137.40663850651293,112.76782321575642,77.04612662813672,855.6798435428528,13791.638497456797,3.432059734596241,32431.79677761468,445.6042153663967,445.60426190030006,497.4491970281411,414.5025760216895,270.5663150825039,2726.949896172347,32431.79677761468,8.070677306513279,146661.7544410058,3884.238671778328,3884.238766783812,4940.507153068527,3620.217236848568,2822.217649368011,23526.51007352134,146661.7544410058,36.49688919232014,326415.1936700304,19031.502585995044,19031.50223266218,20685.615040347806,17733.047129618968,10615.968738077383,27042.536221743645,326415.1936700304,81.22866932467278,163390.67902017228,4643.631414461717,4643.631602832919,4761.939265011934,4323.554944635506,2721.5110638287847,28099.151126374956,163390.67902017228,40.659894803425885
Delta W max3 [lambda],3470.8956885266275,6.909880213379858,6.909880213376148,7.3291861325830245,6.646578946107005,5.310311404680159,13.281373884871366,3470.8956885266275,1.304239900142148,20687.457746185195,206.06432740892183,206.06432741659665,206.10995775976943,169.15173482363463,115.56918994220509,1283.5197653142793,20687.457746185195,7.722134402841542,48647.69516642202,668.4063230495951,668.4063928504501,746.1737955422117,621.7538640325342,405.8494726237558,4090.424844258521,48647.69516642202,18.159023939654876,219992.63166150867,5826.358007667492,5826.358150175718,7410.76072960279,5430.325855272852,4233.326474052016,35289.76511028201,219992.63166150867,82.11800068272032,489622.7905050456,28547.253878992564,28547.253348993272,31028.422560521707,26599.57069442845,15923.953107116076,40563.804332615466,489622.7905050456,182.76450598051377,245086.0185302584,6965.447121692576,6965.447404249378,7142.908897517902,6485.33241695326,4082.2665957431773,42148.726689562434,245086.0185302584,91.48476330770823
Delta W max4 [lambda],5079.920179896587,10.113135941436745,10.113135941431317,10.72682208808509,9.727774484037406,7.772045168439173,19.43830217587134,5079.920179896587,2.7937538249569163,34479.096243641994,343.4405456815364,343.44054569432774,343.51659626628236,281.91955803939106,192.6153165703418,2139.1996088571323,34479.096243641994,21.450373341226506,81079.4919440367,1114.0105384159917,1114.01065475075,1243.6229925703528,1036.2564400542237,676.4157877062597,6817.374740430868,81079.4919440367,50.441733165707994,366654.38610251446,9710.59667944582,9710.59691695953,12351.267882671316,9050.54309212142,7055.544123420027,58816.275183803344,366654.38610251446,228.10555745200088,816037.984175076,47578.75646498761,47578.75558165545,51714.03760086951,44332.61782404742,26539.921845193458,67606.3405543591,816037.984175076,507.6791832792049,408476.69755043066,11609.078536154293,11609.079007082297,11904.848162529837,10808.887361588766,6803.777659571962,70247.87781593739,408476.69755043066,254.12434252141176
Delta W max5 [lambda],7401.512660301815,14.734976349061684,14.734976349053772,15.629125395309497,14.17349947447984,11.323975313291465,28.321870138599866,7401.512660301815,5.93082802536461,48270.73474109879,480.81676395415093,480.8167639720589,480.9232347727953,394.68738125514744,269.66144319847854,2994.879452399985,48270.73474109879,42.04273174880395,113511.28872165138,1559.6147537823886,1559.6149166510502,1741.0721895984939,1450.7590160759132,946.9821027887635,9544.324636603214,113511.28872165138,98.86579700478767,513316.1405435202,13594.835351224147,13594.835683743342,17291.775035739844,12670.760328969987,9877.761772788037,82342.78525732468,513316.1405435202,447.0868926059217,1142453.1778451065,66610.25905098266,66610.25781431764,72399.65264121731,62065.66495366638,37155.89058327084,94648.87677610276,1142453.1778451065,995.0511992272416,571867.376570603,16252.70995061601,16252.710609915215,16666.78742754177,15132.442306224273,9525.288723400747,98347.02894231235,571867.376570603,498.08371134196705
Delta W max6 [lambda],10803.450156341158,21.507574174096245,21.5075741740847,22.812698558371004,20.68802718324697,16.52878384238195,41.339375668142665,10803.450156341158,12.635699922871826,75854.01173601238,755.56920049938,755.569200527521,755.7365117858212,620.2230276866603,423.753696454752,4706.23913948569,75854.01173601238,103.81980697153628,178374.88227688073,2450.823184515182,2450.82344045165,2735.970583654776,2279.764168119292,1488.1147329537714,14998.22442894791,178374.88227688073,244.1379885220267,806639.6494255317,21363.3126947808,21363.313217310966,27172.789341876898,19911.194802667123,15522.197071524059,129395.80540436736,806639.6494255317,1104.0308980676841,1795283.5651851674,104673.26422297274,104673.26227964199,113770.88272191293,97531.75921290432,58387.828059425614,148733.94921959005,1795283.5651851674,2457.1672470713515,898648.7346109475,25539.972779539446,25539.973815581056,26190.66595756564,23779.552195495286,14968.310851058317,154545.33119506226,898648.7346109475,1229.961817803633
Delta W max7 [lambda],18388.851329942398,36.608637169026565,36.608637169026565,38.83012520573788,36.608637169026565,36.608637169026565,70.36489475428539,18388.851329942398,36.608637169026565,103437.28873092598,1030.3216370446091,1030.3216370829832,1030.549788798847,845.7586741181732,577.8459497110255,6417.598826571396,103437.28873092598,193.05336007103855,243238.4758321101,3342.0316152479754,3342.0319642522504,3730.8689777110585,3108.769320162671,2029.247363118779,20452.124221292604,243238.4758321101,453.97559849137195,1099963.1583075433,29131.790038337458,29131.79075087859,37053.80364801395,27151.62927636426,21166.63237026008,176448.82555141003,1099963.1583075433,2052.950017068008,2448113.9525252283,142736.26939496282,142736.26674496636,155142.11280260852,132997.85347214225,79619.76553558037,202819.02166307735,2448113.9525252283,4569.112649512844,1225430.092651292,34827.23560846288,34827.23702124689,35714.54448758951,32426.6620847663,20411.332978715887,210743.63344781217,1225430.092651292,2287.119082692706
Delta W max8 [lambda],,,,,,,,,,124124.74647711117,1236.385964453531,1236.38596449958,1236.6597465586165,1014.9104089418078,693.4151396532305,7701.118591885675,124124.74647711117,277.99683850229553,291886.1709985321,4010.437938297571,4010.4383571027006,4477.04277325327,3730.5231841952054,2435.096835742535,24542.549065551124,291886.1709985321,653.7248618275756,1319955.789969052,34958.14804600495,34958.14890105431,44464.56437761674,32581.95513163711,25399.958844312096,211738.59066169205,1319955.789969052,2956.248024577931,2937736.743030274,171283.5232739554,171283.52009395964,186170.53536313024,159597.4241665707,95543.71864269645,243382.8259956928,2937736.743030274,6579.522215298495,1470516.1111815504,41792.68273015546,41792.68442549627,42857.45338510741,38911.99450171956,24493.599574459062,252892.3601373746,1470516.1111815504,3293.4514790774965
Delta W max9 [lambda],,,,,,,,,,151708.02347202477,1511.13840099876,1511.138401055042,1511.4730235716424,1240.4460553733206,847.507392909504,9412.47827897138,151708.02347202477,415.2792278861451,356749.76455376146,4901.646369030364,4901.6468809033,5471.941167309552,4559.528336238584,2976.229465907543,29996.44885789582,356749.76455376146,976.5519540881068,1613279.2988510635,42726.6253895616,42726.62643462193,54345.578683753796,39822.38960533425,31044.394143048117,258791.61080873472,1613279.2988510635,4416.1235922707365,3590567.1303703347,209346.52844594547,209346.52455928398,227541.76544382586,195063.51842580864,116775.65611885123,297467.8984391801,3590567.1303703347,9828.668988285406,1797297.469221895,51079.94555907889,51079.94763116211,52381.33191513128,47559.10439099057,29936.621702116634,309090.6623901245,1797297.469221895,4919.847271214532
Delta W max10 [lambda],,,,,,,,,,179291.30046693835,1785.8908375439892,1785.8908376105044,1786.2863005846682,1465.9817018048334,1001.5996461657775,11123.837966057086,179291.30046693835,580.0180951467647,421613.3581089908,5792.854799763158,5792.855404703901,6466.839561365834,5388.533488281963,3517.3620960725502,35450.348650240514,421613.3581089908,1363.944464800744,1906602.807733075,50495.10273311826,50495.103968189556,64226.59298989085,47062.82407903139,36688.82944178414,305844.6309557774,1906602.807733075,6167.974273502104,4243397.517710395,247409.53361793558,247409.52902460835,268912.99552452145,230529.61268504657,138007.59359500598,351552.9708826674,4243397.517710395,13727.6451158697,2124078.8272622395,60367.20838800233,60367.210836827944,61905.21044515515,56206.214280261585,35379.643829774206,365288.96464287443,2124078.8272622395,6871.522221778974
Delta W max11 [lambda],,,,,,,,,,206874.57746185196,2060.6432740892183,2060.6432741659664,2061.099577597694,1691.5173482363464,1155.691899422051,12835.197653142792,206874.57746185196,772.2134402841542,486476.9516642202,6684.063230495951,6684.063928504501,7461.737955422117,6217.538640325342,4058.494726237558,40904.24844258521,486476.9516642202,1815.9023939654878,2199926.3166150865,58263.580076674916,58263.58150175718,74107.6072960279,54303.25855272852,42333.26474052016,352897.65110282006,2199926.3166150865,8211.800068272032,4896227.9050504565,285472.53878992563,285472.5334899327,310284.22560521704,265995.7069442845,159239.53107116075,405638.0433261547,4896227.9050504565,18276.450598051375,2450860.185302584,69654.47121692575,69654.47404249378,71429.08897517902,64853.3241695326,40822.665957431775,421487.26689562434,2450860.185302584,9148.476330770824
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W kernel support pred0 [uv-pixels],238.3921794542643,1.5349635746307617,1.5349635746301424,1.1474218568194121,1.490809300833384,1.259493376379206,3.4435127595122026,238.3921794542643,0.22092451946065872,264.00678784247657,1.4324180129124875,1.4324180129525665,0.9660018806738652,1.4468331473784088,1.29716533815557,1.4910401688985067,264.00678784247657,0.24736096700338506,128.80728252278726,1.5580424673339333,1.5580425895758363,0.9903275632061922,1.4756122089854409,1.3501721398501136,1.3661047876184214,128.80728252278726,0.12374838575339467,40.870827501539374,1.3718477125890556,1.3718477377952898,0.811270472300756,1.3011914557262263,1.0792315272368171,1.1935928574993273,40.870827501539374,0.040206558978108056,21.979122060181833,1.3432264389903754,1.3432264202572686,0.8626600775255818,1.273784828928646,1.211464027032962,3.3580202445354543,21.979122060181833,0.02178140887010416,38.463392011227434,1.0359629258475571,1.0359629574079072,0.6853641240447335,0.9818635234709087,0.9120309747854607,1.1844811986828514,38.463392011227434,0.037870482843733844
W kernel support pred1 [uv-pixels],318.8648742916812,2.0282647198127326,2.028264719811914,1.5160355907585563,1.96990035732469,1.6641567803411974,4.551873991223412,318.8648742916812,0.38545809701171524,363.17195644289546,1.9425867764438047,1.9425867764981781,1.3098844601417305,1.9621432693282082,1.7591002741280932,2.0221180868429807,363.17195644289546,0.4546068283389465,176.3164677584785,2.113020943750885,2.11302110960032,1.3428793214648727,2.0011871423600316,1.8310090830448291,1.8526235731552125,176.3164677584785,0.2273957447535556,55.669429698021546,1.8604145556230536,1.860414589818446,1.1000192649383835,1.764562029831622,1.4634701384645652,1.6185991570976772,55.669429698021546,0.07387268535099338,29.889670973091327,1.8215864787899056,1.8215864533764323,1.1697181585572198,1.7273829055345264,1.6428418023344673,4.555928079950031,29.889670973091327,0.04001807118720107,52.3807037548075,1.4047792474003067,1.4047792902093177,0.9292624637041056,1.3313988256851672,1.2366808274190546,1.606239061830285,52.3807037548075,0.06958023069500174
W kernel support pred2 [uv-pixels],431.12565859877884,2.7023470754838703,2.7023470754827796,2.019649217753631,2.6245527080509365,2.217051370496639,6.067465500391511,431.12565859877884,0.6836743186732165,456.1335432946283,2.411506647445004,2.4115066475125233,1.625901406722466,2.435791470116224,2.183663325425764,2.510267657965607,456.1335432946283,0.7001834252893276,220.5687586879987,2.623152223619232,2.6231524295760282,1.666866482683813,2.484275666787481,2.2729543385899005,2.299793945559159,220.5687586879987,0.35018399199615297,69.3592617960211,2.3094683692332745,2.3094684116953212,1.3653510825995292,2.190445266242355,1.8165905617921576,2.009204580588363,69.3592617960211,0.11374755527108033,37.190647921123855,2.261253949886052,2.261253918329262,1.4518812503112886,2.144279612289877,2.039305928165571,5.657683479664483,37.190647921123855,0.061616574227208426,65.25189016891574,1.7437200034712088,1.7437200566223792,1.1533672882243007,1.6526127204303336,1.5350162269456806,1.9938575092397357,65.25189016891574,0.10713764403280973
W kernel support pred3 [uv-pixels],580.3240263776497,3.577130934725473,3.5771309347240288,2.673073478886419,3.4741022629012166,2.9344608646155774,8.03594099273509,580.3240263776497,1.1969137654855102,630.5686589971883,3.27113646992475,3.2711364700163856,2.205088590718479,3.3040953531560127,2.9619260159518492,3.405174735213964,630.5686589971883,1.2873121222810928,302.9950981036437,3.558387150537018,3.5583874300770635,2.260669214355038,3.369897998574119,3.083101484368885,3.1195258756835553,302.9950981036437,0.6436425174912901,94.65258436525767,3.1326552528991973,3.1326553105254935,1.8516010812469639,2.9711295448782113,2.463819740732662,2.7251822838062747,94.65258436525767,0.20901578489978515,50.64243528800478,3.0672228407356217,3.0672227979098694,1.9689918768405714,2.9084802452531755,2.7660292612686512,7.679021403056932,50.64243528800478,0.11321422670188461,89.02518203047612,2.3649450688207003,2.3649451409380084,1.564032986028211,2.2413298800727666,2.081780668411219,2.704356768459926,89.02518203047612,0.19686802934455488
W kernel support pred4 [uv-pixels],788.4305731917235,4.764419800007028,4.764419800005103,3.5597036163454097,4.627110828409882,3.9079853348501894,10.71029129609311,788.4305731917235,2.1214323949540788,952.9151270818414,4.804255219438668,4.804255219573362,3.237647988165729,4.8527013076875605,4.349780879218629,5.00128144811921,952.9151270818414,2.7741230716750493,453.6779515075712,5.226505415065455,5.226505826005147,3.3193077186624023,4.9494262331589445,4.527876283371417,4.581412145720661,453.6779515075712,1.3862460638117227,140.32371531681747,4.6007096503211615,4.6007097350202875,2.7183511559073095,4.363307273072696,3.6177970084687954,4.00185794748896,140.32371531681747,0.4499376360249123,74.82635479855996,4.504538419041916,4.504538356098363,2.8907960976599814,4.271232874862151,4.061884851928957,11.288561585349337,74.82635479855996,0.24367288335199153,131.93061952868786,3.4725168316768333,3.472516937639018,2.295962573152355,3.290893889207188,3.0564902138811267,3.9712541106775427,131.93061952868786,0.4237801570386919
W kernel support pred5 [uv-pixels],1070.7194520294245,6.325584844762895,6.325584844760337,4.7251822903393625,6.143151068926245,5.187802412722504,14.231003921436146,1070.7194520294245,3.73648020622455,1254.9454091521347,6.189573517954612,6.18957351812826,4.170268699652532,6.2520308604859585,5.603692938058757,6.443586614828893,1254.9454091521347,4.602401107953138,593.3866089648587,6.733966926881011,6.733967456717029,4.275506020049983,6.376731968012213,5.833275323270865,5.902290143006106,593.3866089648587,2.2985504263744887,182.13989236588944,5.927167392635322,5.927167501824882,3.501088933385593,5.621129446136035,4.6601968478462785,5.155214159921861,182.13989236588944,0.7456659361908637,96.86804441420776,5.803189991999834,5.803189910858197,3.723295667340173,5.502439931225478,5.232587226891739,14.554613782966165,96.86804441420776,0.4037683263417485,171.19447382276564,4.47295715131232,4.472957287875765,2.956858825365315,4.238888020258005,3.9368133488780734,5.115767069615519,171.19447382276564,0.7023034471278886
