Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Delta W max5 [lambda],,,,,,,,,,8045.122456849799,149.95216428074085,149.95215460501308,158.83852055001896,127.83588364239613,90.09156908624776,428.2748353836936,8045.122456849799,42.04273174880395,18918.54812027523,623.5551952736188,623.5552223014674,514.7195053068734,319.8335941294738,300.3748092087313,1860.0465999121172,18918.54812027523,98.86579700478767,85552.69009058671,1916.0867525609412,6428.536371114592,3329.1563381933847,4083.4646073227664,3159.9849503625474,22213.558705067488,85552.69009058671,447.0868926059217,190408.8629741844,9374.260168590981,31526.01732039507,16325.098521466512,20020.8969833789,15494.187257062868,82640.45033460496,190408.8629741844,995.0511992272416,95311.22942843383,1965.9295856897838,6249.575289020347,3211.9628793469733,3957.481694318251,3057.5743703713606,25729.816617193497,95311.22942843383,498.08371134196705
Delta W max6 [lambda],,,,,,,,,,12642.335289335399,235.63911529830705,235.63910009359196,249.60338943574408,200.88496000947964,141.57246570696077,673.0033127458042,12642.335289335399,103.81980697153628,29729.147046146787,979.8724497156866,979.8724921880204,808.8449369108012,502.59564791774454,472.01755732800626,2922.9303712904702,29729.147046146787,244.1379885220267,134439.94157092198,3010.9934683100505,10101.985726037215,5231.531388589604,6416.872954364348,4965.690636284003,34907.02082224891,134439.94157092198,1104.0308980676841,299213.9275308612,14730.980264928685,49540.88436062082,25653.726248018807,31461.4095453097,24348.00854681308,129863.56481152207,299213.9275308612,2457.1672470713515,149774.7891018246,3089.3179203696604,9820.761168460544,5047.3702389738155,6218.899805357251,4804.759724869281,40432.568969875494,149774.7891018246,1229.961817803633
Delta W max7 [lambda],,,,,,,,,,17239.548121820997,321.3260663158732,321.3260455821709,340.3682583214692,273.93403637656314,193.05336232767377,917.7317901079149,17239.548121820997,193.05336007103855,40539.74597201835,1336.1897041577545,1336.189762074573,1102.9703685147288,685.3577017060153,643.6603054472813,3985.8141426688226,40539.74597201835,453.97559849137195,183327.19305125723,4105.90018405916,13775.43508095984,7133.906438985824,8750.281301405928,6771.396322205459,47600.48293943033,183327.19305125723,2052.950017068008,408018.992087538,20087.70036126639,67555.75140084657,34982.3539745711,42901.9221072405,33201.82983656329,177086.6792884392,408018.992087538,4569.112649512844,204238.34877521536,4212.706255049537,13391.947047900741,6882.777598600657,8480.317916396252,6551.945079367201,55135.321322557495,204238.34877521536,2287.119082692706
Delta W max8 [lambda],,,,,,,,,,20687.4577461852,385.5912795790479,385.59125469860504,408.44190998576306,328.7208436518758,277.99683850229553,1101.2781481294978,20687.4577461852,277.99683850229553,48647.69516642202,1603.4276449893052,1603.427714489488,1323.5644422176745,822.4292420472183,772.3923665367375,4782.976971202587,48647.69516642202,653.7248618275756,219992.63166150867,4927.080220870991,16530.522097151807,8560.68772678299,10500.337561687114,8125.675586646551,57120.5795273164,219992.63166150867,2956.248024577931,489622.7905050456,24105.240433519666,81066.9016810159,41978.82476948532,51482.3065286886,39842.19580387595,212504.01514612703,489622.7905050456,6579.522215298495,245086.0185302584,5055.247506059444,16070.336457480891,8259.333118320788,10176.381499675503,7862.3340952406425,66162.38558706899,245086.0185302584,3293.4514790774965
Delta W max9 [lambda],,,,,,,,,,25284.670578670797,471.2782305966141,471.2782001871839,499.20677887148815,415.2792278861451,415.2792278861451,1346.0066254916085,25284.670578670797,415.2792278861451,59458.294092293574,1959.7448994313731,1959.7449843760407,1617.6898738216023,1005.1912958354891,976.5519540881068,5845.8607425809405,59458.294092293574,976.5519540881068,268879.88314184395,6021.986936620101,20203.97145207443,10463.062777179208,12833.745908728695,9931.381272568005,69814.04164449782,268879.88314184395,4416.1235922707365,598427.8550617225,29461.96052985737,99081.76872124163,51307.452496037615,62922.8190906194,48696.01709362616,259727.12962304414,598427.8550617225,9828.668988285406,299549.5782036492,6178.635840739321,19641.522336921087,10094.740477947631,12437.799610714503,9609.519449738562,80865.13793975099,299549.5782036492,4919.847271214532
Delta W max10 [lambda],,,,,,,,,,29881.883411156396,580.0180951467647,580.0180951467647,589.9716477572133,580.0180951467647,580.0180951467647,1590.7351028537191,29881.883411156396,580.0180951467647,70268.89301816514,2316.0621538734413,2316.0622542625933,1911.81530542553,1363.944464800744,1363.944464800744,6908.744513959293,70268.89301816514,1363.944464800744,317767.1346221792,7116.89365236921,23877.420806997055,12365.437827575428,15167.154255770276,11737.086958489463,82507.50376167924,317767.1346221792,6167.974273502104,707232.9196183992,34818.68062619508,117096.63576146739,60636.0802225899,74363.3316525502,57549.838383376366,306950.24409996124,707232.9196183992,13727.6451158697,354013.13787703996,7302.0241754191975,23212.708216361287,11930.147837574472,14699.217721753503,11356.704804236482,95567.89029243299,354013.13787703996,6871.522221778974
Delta W max11 [lambda],,,,,,,,,,34479.096243641994,772.2134402841542,772.2134402841542,772.2134402841542,772.2134402841542,772.2134402841542,1835.4635802158298,34479.096243641994,772.2134402841542,81079.4919440367,2672.379408315509,2672.379524149146,2205.9407370294575,1815.9023939654878,1815.9023939654878,7971.628285337645,81079.4919440367,1815.9023939654878,366654.38610251446,8211.80036811832,27550.87016191968,14267.812877971648,17500.562602811857,13542.792644410918,95200.96587886066,366654.38610251446,8211.800068272032,816037.984175076,40175.40072253278,135111.50280169313,69964.7079491422,85803.844214481,66403.65967312657,354173.3585768784,816037.984175076,18276.450598051375,408476.6975504307,9148.476330770824,26783.894095801483,13765.555197201315,16960.635832792505,13103.890158734403,110270.64264511499,408476.6975504307,9148.476330770824
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W kernel support pred0 [uv-pixels],51.84058969878098,1.044224073896827,1.0442240738971909,0.9302363295630457,0.8548226351093189,0.7161824533991887,2.0068854639895912,51.84058969878098,0.16675796919282154,66.08516352964814,1.286021029186774,1.2860209668550624,0.8555808057381251,1.336396542407011,2.2138219260524425,7.15504633165494,66.08516352964814,0.24736096700338506,32.70585475230759,1.2972797529465026,1.2972797951845818,1.000597543258082,1.5076975926700902,1.4382498725448558,5.6667361786481,32.70585475230759,0.12374838575339467,10.52146767644403,2.6875740254430496,1.0928922037851891,0.9149888086707926,1.06665224297319,0.879849270779196,3.8097227389978547,10.52146767644403,0.040206558978108056,5.682673970560674,2.6285145484615327,1.0708175313403967,0.8964554440157755,1.044923232630665,0.8619718317406544,3.0322639451247433,5.682673970560674,0.02178140887010416,9.906668245235307,2.3791550798750896,0.9292099884826694,0.7735409383302785,0.9047913145233065,0.7454538291298781,3.6943728120231323,9.906668245235307,0.037870482843733844
W kernel support pred1 [uv-pixels],88.10132098157902,1.7576327540582968,1.7576327540589096,1.5656729294123335,1.4386842400880704,1.2052525149165432,3.3795018233228076,88.10132098157902,0.4719433070599293,90.16665144334496,1.7439821639765523,1.7439820794190122,1.1601165472493766,1.812321003587963,3.002853348436296,9.713574094546795,90.16665144334496,0.4546068283389465,44.51948100598907,1.759255486956845,1.7592555442561846,1.3568094307132024,2.044717184147239,1.9504986355400804,7.69131949643381,44.51948100598907,0.2273957447535556,14.290327198949884,3.645826233377516,1.4820001587125706,1.2406926453719915,1.446407077831243,1.193031992861697,5.169204636823541,14.290327198949884,0.07387268535099338,7.712971060798133,3.565665307674948,1.4520570357593738,1.2155552649210866,1.4169331901870474,1.168784689768371,4.113702897518704,7.712971060798133,0.04001807118720107,13.454236466708023,3.2272300020697067,1.2599814325682326,1.048848488021943,1.2268614372126951,1.0107559352442863,5.012585903816391,13.454236466708023,0.06958023069500174
W kernel support pred2 [uv-pixels],150.32028673808182,2.959453124463357,2.95945312446439,2.636008290622881,2.422063172582966,2.028843501810155,5.693919363277276,150.32028673808182,1.3364428326178834,112.4976096054238,2.1648910029702915,2.164890897974488,1.4399608749621435,2.249748703094207,3.728293547875174,12.068962816362228,112.4976096054238,0.7001834252893276,55.437892928021455,2.183856055293455,2.183856126442821,1.6841616611899972,2.5383313161728847,2.4213314049247927,9.55452171436935,55.437892928021455,0.35018399199615297,17.76232861213499,4.526984469481161,1.8395976786312227,1.5399970032686485,1.7954049513435666,1.4808254647196304,6.4197249990253304,17.76232861213499,0.11374755527108033,9.581438733678628,4.427403730395307,1.8024199652650754,1.5087883938528805,1.7588102247035615,1.4507223496633381,5.108242414520543,9.581438733678628,0.061616574227208426,16.721991187088065,4.0069979219575655,1.5639446203142542,1.3018245381753601,1.5228252247327423,1.254534794446985,6.225106175992372,16.721991187088065,0.10713764403280973
W kernel support pred3 [uv-pixels],257.83948650180565,4.985449736714818,4.985449736714818,4.440038793213563,4.44003861412298,4.44003861412298,9.60043097753565,257.83948650180565,3.788984637929831,153.87506062187435,2.9364508896981607,2.9364507472132835,1.9528198902801783,3.051609090920322,5.05864190888057,16.395296685137687,153.87506062187435,1.2873121222810928,75.58836487425492,2.9621875624334604,2.962187658987602,2.2841352557763157,3.443263531968047,3.2844704030972114,12.975387171374836,75.58836487425492,0.6436425174912901,24.144977429954615,6.143201975106477,2.495037617894651,2.0885381866641746,2.4350736772877775,2.008259894157387,8.714355508716197,24.144977429954615,0.20901578489978515,13.011987690963144,6.007965305679526,2.4445920941770884,2.0461970776937255,2.3854200537554187,1.9674196303250437,6.932660901959837,13.011987690963144,0.11321422670188461,22.728303927718347,5.437071705248934,2.1210285901805763,1.7654208585105144,2.0652409525868927,1.7012690750842645,8.44992098743963,22.728303927718347,0.19686802934455488
W kernel support pred4 [uv-pixels],445.32610945220534,14.180482583795548,14.180482583795548,12.623953197926392,12.623953197926392,12.623953197926392,16.203882225528115,445.32610945220534,10.767336770701792,228.92053145856664,4.312340454594132,4.312340245187312,2.867039144382194,4.481590039022067,7.432598927996004,24.135276366670688,228.92053145856664,2.7741230716750493,111.91045312272352,4.350165272420325,4.350165414325342,3.353784956153374,5.057271101590911,4.823854617972662,19.09136182748742,111.91045312272352,1.3862460638117227,35.57903467429398,9.02815962449938,3.6636679469746602,3.066417739971604,3.5755586834867645,2.9484823454832885,12.812953518237507,35.57903467429398,0.4499376360249123,19.145320867297563,8.829173065601132,3.589544605975024,3.0042146033612327,3.50260093328216,2.8884864295273127,10.189939966591139,19.145320867297563,0.24367288335199153,33.48571560994978,7.989262319204264,3.1141501142702097,2.591760476702798,3.032191717586502,2.49753114679308,12.423564648690103,33.48571560994978,0.4237801570386919
W kernel support pred5 [uv-pixels],,,,,,,,,,297.9469804207112,5.555429790001875,5.555429520064026,3.692682634079688,5.7736069122116165,9.57900442058101,31.152810721376003,297.9469804207112,4.602401107953138,145.10671498850104,5.6041884481614055,5.6041886310870455,4.319938530182726,6.515772481960992,6.214841241127481,24.632475207167477,145.10671498850104,2.2985504263744887,45.96074309999651,11.637448984504445,4.719317561041192,3.9496065149832784,4.60575862781424,3.797630560265889,16.522540713483018,45.96074309999651,0.7456659361908637,24.70220618658938,11.380701875793681,4.6237841062371166,3.86944862976123,4.511729514486261,3.720319437466591,13.136644548431255,24.70220618658938,0.4037683263417485,43.25065012266939,10.297090217102756,4.0111175979251605,3.337975229686949,3.9055010888647272,3.216563325693327,16.019810023995042,43.25065012266939,0.7023034471278886
W kernel support pred6 [uv-pixels],,,,,,,,,,425.684666306095,7.809191701698801,7.809191321868945,5.188878012441604,8.116198897021292,13.473912771392206,43.928665900686084,425.684666306095,9.09397381662716,206.10175968718326,7.877800562138099,7.877800819536703,6.071059475250645,9.160680237757287,8.737140074805156,34.7118831602735,206.10175968718326,4.536666640298325,64.89299885963469,16.374172258868185,6.632846419735098,5.550196887352877,6.473101316409382,5.336465241822221,23.262301383466085,64.89299885963469,1.4702310034630404,34.81039978507779,16.012351208207754,6.498457650400818,5.437465334311225,6.340833484240227,5.227742859198688,18.48732735909677,34.81039978507779,0.7958660060011038,61.05304255870578,14.485505598919787,5.636706223564699,4.690096389058483,5.4881680118095035,4.519384106678138,22.55311582814757,61.05304255870578,1.3846834980730496
W kernel support pred7 [uv-pixels],,,,,,,,,,544.9022214669649,9.866928276339062,9.866927796025397,6.554202223682207,10.255164394262133,17.03351643968008,55.64690164805832,544.9022214669649,14.525154584862845,262.60575567135703,9.953688095615304,9.953688421112464,7.669316053467472,11.57614920934854,11.040458287490496,43.94829812627699,262.60575567135703,7.2380628455856675,82.28986305590534,20.705005744585733,8.37953653609787,7.010900829118896,8.177576491784523,6.740745045867683,29.430241530377224,82.28986305590534,2.343322214655387,44.07328988258617,20.246891944707066,8.209633201537043,6.868407252627785,8.0103595319936,6.603324894400812,23.38096978721398,44.07328988258617,1.2680992060236433,77.40655973521646,18.313944707284897,7.120251465706063,5.923808917948097,6.932495445244165,5.708066432489799,28.531581047888608,77.40655973521646,2.206893874136743
W kernel support pred8 [uv-pixels],,,,,,,,,,630.5686589971884,11.322279308391149,11.32227875693012,7.519448693571513,11.76803144719954,22.447432824304194,63.96299962706277,630.5686589971884,19.137129746472176,302.9950981036437,11.421890980745282,11.421891354460262,8.799400952388346,13.284830903432406,12.66971139145728,50.498616899239664,302.9950981036437,9.52840746593798,94.65258436525767,23.771247926290243,9.614682466354822,8.043639687507543,9.382841241638095,7.733556391537897,33.80017121460698,94.65258436525767,3.0824946282927543,50.64243528800478,23.24484112391992,9.419640627307915,7.8800852731639885,9.190886995865194,7.575829666798008,26.846452332229767,50.64243528800478,1.667723114653727,89.02518203047612,21.02392498917051,8.169154199848542,6.795935571606815,7.9536455312210705,6.548335651999524,32.76698709883881,89.02518203047612,2.902954168095747
W kernel support pred9 [uv-pixels],,,,,,,,,,741.0987401986339,13.174646347800635,13.17464570569428,8.747573429301472,14.040138087339336,30.432489368613744,74.5793796284178,741.0987401986339,25.936262324485085,354.87712794446253,13.290632043270577,13.290632478418345,10.237438515435032,15.459997604424405,15.12588195725446,58.85577988694037,354.87712794446253,12.899639953708286,110.45342913517943,27.677571892855802,11.186531553883317,9.357707113049857,10.916630316316034,8.996780485848943,39.37073414610441,110.45342913517943,4.168932735622993,59.02367479837852,27.064029762281034,10.959470415314485,9.1673337003594,10.693168909548774,8.81319654297917,31.26226191490285,59.02367479837852,2.2548313271641356,103.87203420624726,24.475746025899387,9.503805282405638,7.90549673866961,9.25295565601254,7.617338123038089,38.165750498603565,103.87203420624726,3.9259732449737914
W kernel support pred10 [uv-pixels],,,,,,,,,,848.3242782122347,15.412318066456516,15.412318066456516,9.922233613119335,18.074773258615345,39.22829705160302,84.76877884237628,848.3242782122347,33.42188312681315,404.9871559086001,15.078700147218814,15.07870064120774,11.613054223545497,19.47445403980467,19.47445403980467,66.87187838148725,404.9871559086001,16.604752940710846,125.63702967285093,31.41882341667771,12.690270682131489,10.614637495172408,12.383925617441243,10.205039283338827,44.70923916139727,125.63702967285093,5.361020390945257,67.06292328832127,30.721697579720296,12.43254982760749,10.398590326629275,12.130295979954456,9.996703581314474,35.49232461468572,67.06292328832127,2.8987087827318407,118.13600144022669,27.781072623450914,10.780440821504138,8.966672004587695,10.495758826046236,8.639695356803454,43.33930013469899,118.13600144022669,5.048409306677936
W kernel support pred11 [uv-pixels],,,,,,,,,,952.9151270818414,19.13712974647218,19.13712974647218,12.15747220194383,22.447432824304197,48.780680820484115,94.61402427208603,952.9151270818414,41.54727978628811,453.6779515075712,16.80154744084827,16.80154799158528,12.93819217320265,24.18810613186736,24.18810613186736,74.61290524944339,453.6779515075712,20.619586676665016,140.32371531681747,35.02674471505993,14.138936626291406,11.825360260589841,13.797453392824814,11.368845395008899,49.860424406009265,140.32371531681747,6.6506664409638026,74.82635479855996,34.24889928326742,13.851654411350628,11.584564764990384,13.514737234052458,11.136651260983184,39.572387920716565,74.82635479855996,3.5949317551364106,131.93061952868786,32.96617486525903,12.010158876984034,9.988711783852828,11.692863527985109,9.624323982739806,48.33104388081149,131.93061952868786,6.262633157716523
