,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
Frequencies backward kernels5,31255.193681948327,341.23581672889355,341.23581205541365,336.8822018550743,343.53579073654856,329.79910271263265,931.3833093057151,60748.258825710844,606.6073626612161,31041.01726995775,299.42617096273716,299.42616690969834,276.0139637426681,292.2475281432064,284.07279867782165,537.5259350124119,56568.19916960008,353.1415823259769,8283.442756222714,168.9917167568189,168.99171582039511,158.44815547514548,165.84282501316744,161.89123513713557,298.7461698078757,15095.358017627677,185.76512484910464,1782.7273726736255,113.11409365082794,113.11409365107573,108.09479878778663,112.31454720296246,108.02458283271153,205.36294891735943,3248.6352457018106,127.11108348482301,438.2937608458435,100.0,100.0,100.0,100.0,100.0,136.28952589979372,798.6573308752038,100.0,2840.766890432387,184.7367417060549,184.73674170453654,176.0218505046947,180.2681051138752,178.3750270269409,347.4255546297843,5176.665420899425,215.3895132367963
Frequencies backward kernels6,42656.23431852444,374.1613697019883,374.1613621611715,367.1154900447129,377.8667085944899,355.55701409383124,1134.573813643293,65536.0,680.8234890771128,45139.00928078515,342.3477061855232,342.3476991715823,300.9247149232235,329.84680128054686,315.40536143141856,610.077556969921,65536.0,433.4849908184258,11922.924818093803,193.23200750676543,193.23200588637124,174.6703411767721,187.756819436084,180.8063026760732,336.25261931621304,21727.89162303642,198.78195176314279,2534.2606542131684,126.1790067684264,126.17900676886474,117.15684356579322,124.75848937208974,117.02875052177973,228.7105841573167,4618.217414179959,128.12012201168568,619.27777307043,100.0,100.0,100.0,100.0,100.0,173.7126205511347,1128.4796827102862,100.0,4036.0280818077294,201.33627770272054,201.33627769997784,185.26373828462232,193.16362722242985,189.6587755074139,386.4797534168903,7354.890196921038,216.90772303582705
Frequencies backward kernels7,65536.0,454.66637080589146,454.66635694593407,469.7093091785,469.7093091785,469.7093091785,1574.9427455306127,65536.0,1011.1921537914995,58555.43751499453,387.9117270920275,387.9117171990381,328.486099014411,370.1985900869139,349.5123894090373,687.5789329153919,65536.0,565.3823411269022,15349.737941181267,218.96288624686633,218.96288396146494,192.44103829012238,211.2135245991404,201.2908869235778,376.603144036507,27972.86077373115,223.42910514562718,3232.2878913223817,140.3427511314492,140.34275113209208,127.23732230328544,138.29899930156668,127.04893385559639,254.05977446114287,5890.2910289908,130.18767983115583,786.652713208462,100.0,100.0,100.0,100.0,100.0,210.290932791609,1433.50108170211,100.0,5145.589342573645,219.70816203269044,219.70816202866837,195.8327717006809,207.6610959244077,202.4374938008316,428.92462501649794,9376.936799901678,220.02242511280556
Frequencies backward kernels8,,,,,,,,,,65536.0,422.71990655419614,422.71989459137814,350.1509311747069,401.24575224914713,376.0103948329681,747.0261945149172,65536.0,692.1474329256977,17827.06741642581,238.6188621929512,238.6188594295099,206.30913340379107,229.23004720136083,217.14897324298963,407.7000917262256,32487.506187336734,249.96349582703067,3732.0984667107155,151.31544334637292,151.31544334714377,135.19312853657405,148.81582854008195,134.95958787104377,273.71819202670133,6801.137786569669,132.63528170340362,906.0842343463268,100.0,100.0,100.0,100.0,100.0,236.96969564259226,1651.1511653173595,100.0,5939.750458246571,234.15305441707858,234.15305441209688,204.3591113965738,219.1963826077599,212.66444553365739,461.8638034882959,10824.203249914208,223.71625308711026
Frequencies backward kernels9,,,,,,,,,,65536.0,469.2776233281321,469.2776087246066,379.78105791077337,442.9949659926576,411.91017888948426,826.7800247435498,65536.0,890.8904083609574,21039.32717235818,264.90887392971047,264.90887055634494,225.1646859874691,253.42513065892294,238.57397466471588,449.56821251506796,38341.47673092655,295.31337461164065,4375.027234446489,166.14832260401897,166.14832260497678,146.11048482448118,163.0610570751871,145.81778931780565,300.3138904231862,7972.8008373799685,137.31605111753885,1059.241031033422,100.0,100.0,100.0,100.0,100.0,271.5592790232464,1930.2616490170035,100.0,6960.958972815726,253.91275088513024,253.91275087890222,216.28682124104415,235.13590844769539,226.86834217926514,506.45127884369157,12685.237230056628,230.7992898252916
Frequencies backward kernels10,,,,,,,,,,65536.0,515.6046166410407,515.6045995186079,409.8565531696975,484.72930748429496,448.03611035368624,906.3448767473504,65536.0,1117.9350945725434,24170.696539704742,291.0678697798565,291.06786582473273,244.20015382480025,277.58393783681015,260.08036446388394,491.46695395386274,44048.03393091892,350.6504186691082,4996.848595233864,181.0449422774268,181.04494227854758,157.2268179555815,177.39323316377244,156.8765879620151,327.04312982648275,9105.998089305007,143.79737652531196,1206.8998997114204,100.0,100.0,100.0,100.0,100.0,305.12459606880816,2199.3527972737593,100.0,7948.292837534071,273.9732336146964,273.9732336072631,228.66331924051087,251.47406287945833,241.50035173409418,551.2845499196599,14484.538593273315,240.64489972425974
Frequencies backward kernels11,,,,,,,,,,65536.0,561.4817086940748,561.4816891574404,440.10134823679573,526.2016736621476,484.11844784022077,985.2901213714107,65536.0,1369.302866892395,27237.895134715927,316.97228514707405,316.9722806343482,263.26050314213586,301.570347173028,281.5195278112136,533.137060722113,49637.64734611989,414.5082373488821,5601.7779200508385,195.90067559187156,195.90067559316444,168.43412205057462,191.70595199109243,168.02809755976523,353.7138357861001,10208.411566491804,152.1903066598548,1350.1381680792392,100.0,100.0,100.0,100.0,100.0,337.77976166322844,2460.3879146940108,100.0,8908.505263221075,294.1496916813041,294.149691672708,241.34096541521743,268.03610878200686,256.39528348379247,596.0365671001462,16234.414282222822,253.45240403612777
Frequencies backward grid0,65536.0,728.0592243433563,728.0592243433563,909.8309866017943,909.8309866017943,909.8309866017943,65536.0,65536.0,1963.754084524924,65536.0,814.1586879068773,814.1586879068773,814.1586879068773,904.5597563976627,1017.5610889260679,65536.0,65536.0,2927.246459022404,65536.0,555.0176765454198,555.0176765454198,634.2616500381702,634.2616500381702,739.9202789596652,65536.0,65536.0,1596.6154427183094,65536.0,520.732310694957,520.732310694957,624.8353800384707,624.8353800384707,624.8353800384707,65536.0,65536.0,1123.6483696216517,65536.0,285.2676338925193,285.2676338925193,285.2676338925193,285.2676338925193,356.5595643828025,65536.0,65536.0,512.9992577598294,65536.0,895.1908366040094,895.1908366040094,895.1908366040094,895.1908366040094,1074.1554517174807,65536.0,65536.0,1931.6697913193286
Frequencies backward grid1,65536.0,1054.506449513207,1054.506449513207,1317.8899577352893,1317.8899577352893,1317.8899577352893,65536.0,65536.0,2845.002876807837,65536.0,1220.9634817176923,1220.9634817176923,1220.9634817176923,1356.5650741686497,1526.0670626744802,65536.0,65536.0,4390.595064095621,65536.0,832.3715777641756,832.3715777641756,951.2375319971059,951.2375319971059,1109.7254693717287,65536.0,65536.0,2394.7681956579695,65536.0,780.9899815429653,780.9899815429653,937.1445813732993,937.1445813732993,937.1445813732993,65536.0,65536.0,1685.3640564542193,65536.0,427.85149409557937,427.85149409557937,427.85149409557937,427.85149409557937,534.7893878870661,65536.0,65536.0,769.4489255803708,65536.0,1342.6023701914512,1342.6023701914512,1342.6023701914512,1342.6023701914512,1611.049285867178,65536.0,65536.0,2897.3207797379746
Frequencies backward grid2,65536.0,1544.177180900574,1544.177180900574,1929.9783292924083,1929.9783292924083,1929.9783292924083,65536.0,65536.0,4166.876025758605,65536.0,1627.768254954736,1627.768254954736,1627.768254954736,1808.570373420898,2034.5730199598029,65536.0,65536.0,5853.943663441757,65536.0,1109.7254693717287,1109.7254693717287,1268.2134055444637,1268.2134055444637,1479.5306525735034,65536.0,65536.0,3192.9209452546934,65536.0,1041.2476473687243,1041.2476473687243,1249.4537785218913,1249.4537785218913,1249.4537785218913,65536.0,65536.0,2247.0797409596876,65536.0,570.4353523546921,570.4353523546921,570.4353523546921,570.4353523546921,713.0192098358275,65536.0,65536.0,1025.8985923202388,65536.0,1790.0138953853188,1790.0138953853188,1790.0138953853188,1790.0138953853188,2147.943113021092,65536.0,65536.0,3862.9717642657424
Frequencies backward grid3,65536.0,2241.586938882596,2241.586938882596,2801.7404981711366,2801.7404981711366,2801.7404981711366,65536.0,65536.0,6049.543817415792,65536.0,2441.3777808470027,2441.3777808470027,2441.3777808470027,2712.580953399158,3051.5849180597625,65536.0,65536.0,8780.640856407961,65536.0,1664.433242972053,1664.433242972053,1902.165144226012,1902.165144226012,2219.14101176475,65536.0,65536.0,4789.226441112072,65536.0,1561.7629739965976,1561.7629739965976,1874.0721686334662,1874.0721686334662,1874.0721686334662,65536.0,65536.0,3370.5111076432245,65536.0,855.6030669285161,855.6030669285161,855.6030669285161,855.6030669285161,1069.4788521775574,65536.0,65536.0,1538.7979247168228,65536.0,2684.8369373752475,2684.8369373752475,2684.8369373752475,2684.8369373752475,3221.730760331539,65536.0,65536.0,5794.273729429907
Frequencies backward grid4,65536.0,3280.2822729956692,3280.2822729956692,4100.1096457592,4100.1096457592,4100.1096457592,65536.0,65536.0,8853.517105553552,65536.0,4068.596807922735,4068.596807922735,4068.596807922735,4520.602091119545,5085.608694493264,65536.0,65536.0,14634.035235477146,65536.0,2773.848778633059,2773.848778633059,3170.0686114902282,3170.0686114902282,3698.3617214896512,65536.0,65536.0,7981.837428793979,65536.0,2602.7936212227987,2602.7936212227987,3123.308943830835,3123.308943830835,3123.308943830835,65536.0,65536.0,5617.3738382134225,65536.0,1425.9384937424293,1425.9384937424293,1425.9384937424293,1425.9384937424293,1782.3981349931155,65536.0,65536.0,2564.5965882148244,65536.0,4474.4830112811205,4474.4830112811205,4474.4830112811205,4474.4830112811205,5369.306046552494,65536.0,65536.0,9656.87765508817
Frequencies backward grid5,65536.0,4778.971220927756,4778.971220927756,5973.470817098378,5973.470817098378,5973.470817098378,65536.0,65536.0,12899.249980086895,65536.0,5695.815825583903,5695.815825583903,5695.815825583903,6328.623220362096,7119.632463393907,65536.0,65536.0,20487.429611910986,65536.0,3883.2643098952803,3883.2643098952803,4437.972074905572,4437.972074905572,5177.5824279175995,65536.0,65536.0,11174.448414962055,65536.0,3643.8242661545974,3643.8242661545974,4372.54571711229,4372.54571711229,4372.54571711229,65536.0,65536.0,7864.236567728094,65536.0,1996.2739196668836,1996.2739196668836,1996.2739196668836,1996.2739196668836,2495.317417100678,65536.0,65536.0,3590.395251217516,65536.0,6264.129081348491,6264.129081348491,6264.129081348491,6264.129081348491,7516.881329584529,65536.0,65536.0,13519.481578975125
Frequencies backward grid6,65536.0,6975.0698538862025,6975.0698538862025,8718.594098944057,8718.594098944057,8718.594098944057,65536.0,65536.0,18827.650619227432,65536.0,8950.253853200655,8950.253853200655,8950.253853200655,9944.665471916558,11187.679995031649,65536.0,65536.0,32194.218362539585,65536.0,6102.095368827354,6102.095368827354,6973.778998592241,6973.778998592241,8136.023838057545,65536.0,65536.0,17559.670386028447,65536.0,5725.885554126607,5725.885554126607,6871.019262117228,6871.019262117228,6871.019262117228,65536.0,65536.0,12357.962025880577,65536.0,3136.944770783244,3136.944770783244,3136.944770783244,3136.944770783244,3921.1559807232757,65536.0,65536.0,5641.992576805486,65536.0,9843.421218344438,9843.421218344438,9843.421218344438,9843.421218344438,11812.031892985902,65536.0,65536.0,21244.689425282002
Frequencies backward grid7,65536.0,11871.776237515218,11871.776237515218,14839.477070095914,14839.477070095914,14839.477070095914,65536.0,65536.0,32046.381763758778,65536.0,12204.691877411036,12204.691877411036,12204.691877411036,13560.707720387763,15255.727523945518,65536.0,65536.0,43901.00711260044,65536.0,8320.926426143746,8320.926426143746,9509.585920875255,9509.585920875255,11094.465247025146,65536.0,65536.0,23944.89235654539,65536.0,7807.946841272109,7807.946841272109,9369.492806415708,9369.492806415708,9369.492806415708,65536.0,65536.0,16851.68748361234,65536.0,4277.615621592935,4277.615621592935,4277.615621592935,4277.615621592935,5346.994544082644,65536.0,65536.0,7693.589902261288,65536.0,13422.713353947864,13422.713353947864,13422.713353947864,13422.713353947864,16107.182455237864,65536.0,65536.0,28969.89727092497
Frequencies backward grid8,,,,,,,,,,65536.0,14645.520394671583,14645.520394671583,14645.520394671583,16272.739405947037,18306.763169934395,65536.0,65536.0,52681.09867435777,65536.0,9985.049718736069,9985.049718736069,11411.441112215982,11411.441112215982,13313.296303445573,65536.0,65536.0,28733.8088344391,65536.0,9369.492806415708,9369.492806415708,11243.34796445438,11243.34796445438,11243.34796445438,65536.0,65536.0,20221.98157672374,65536.0,5133.118759595582,5133.118759595582,5133.118759595582,5133.118759595582,6416.373466571292,65536.0,65536.0,9232.287896301332,65536.0,16107.182455237864,16107.182455237864,16107.182455237864,16107.182455237864,19328.54537663272,65536.0,65536.0,34763.803155122936
Frequencies backward grid9,,,,,,,,,,65536.0,17899.958417113157,17899.958417113157,17899.958417113157,19888.781652859445,22374.810697404097,65536.0,65536.0,64387.887423621025,65536.0,12203.880775232541,12203.880775232541,13947.248033770105,13947.248033770105,16271.737711798904,65536.0,65536.0,35119.03080474535,65536.0,11451.55409312558,11451.55409312558,13741.821508373107,13741.821508373107,13741.821508373107,65536.0,65536.0,24715.707034426418,65536.0,6273.789610246891,6273.789610246891,6273.789610246891,6273.789610246891,7842.212029786747,65536.0,65536.0,11283.885221562772,65536.0,19686.47459016477,19686.47459016477,19686.47459016477,19686.47459016477,23623.695938386394,65536.0,65536.0,42489.01100007879
Frequencies backward grid10,,,,,,,,,,65536.0,21154.396439210148,21154.396439210148,21154.396439210148,23504.823899465737,26442.85822453133,65536.0,65536.0,65536.0,65536.0,14422.711831578674,14422.711831578674,16483.05495522998,16483.05495522998,19230.1791200106,65536.0,65536.0,41504.25277471908,65536.0,13533.615379753917,13533.615379753917,16240.295052214517,16240.295052214517,16240.295052214517,65536.0,65536.0,29209.432492013344,65536.0,7414.460460822171,7414.460460822171,7414.460460822171,7414.460460822171,9268.050593015527,65536.0,65536.0,13335.48254691276,65536.0,23265.766724891524,23265.766724891524,23265.766724891524,23265.766724891524,27918.846499861975,65536.0,65536.0,50214.21884546187
Frequencies backward grid11,,,,,,,,,,65536.0,24408.834461039172,24408.834461039172,24408.834461039172,27120.86614583087,30510.905751541883,65536.0,65536.0,65536.0,65536.0,16641.54288784227,16641.54288784227,19018.861876534043,19018.861876534043,22188.620528023996,65536.0,65536.0,47889.47474523953,65536.0,15615.676666319912,15615.676666319912,18738.76859601465,18738.76859601465,18738.76859601465,65536.0,65536.0,33703.157949091255,65536.0,8555.131311379297,8555.131311379297,8555.131311379297,8555.131311379297,10693.889156165913,65536.0,65536.0,15387.079872106855,65536.0,26845.05885953878,26845.05885953878,26845.05885953878,26845.05885953878,32213.99706127872,65536.0,65536.0,57939.42669078791
Frequencies backward fft,0,100,100,500,100,100,65536,65536,100,0,100,100,500,100,100,65536,65536,100,0,100,100,500,100,100,65536,65536,100,0,100,100,500,100,100,65536,65536,100,0,100,100,500,100,100,65536,65536,100,0,100,100,500,100,100,65536,65536,100
Channels out,65536,100,100,100,100,100,65536,65536,100,65536,100,100,100,100,100,65536,65536,100,65536,100,100,100,100,100,65536,65536,100,65536,100,100,100,100,100,65536,65536,100,65536,100,100,100,100,100,65536,65536,100,65536,100,100,100,100,100,65536,65536,100
Visibilities ingest [1/s],9563013120.0,9563013120.0,9563013120.0,9563013120.0,9563013120.0,9563013120.0,9563013120.0,9563013120.0,9563013120.0,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29,9129632914.29
Visibilities averaged [1/s],9525730417.777777,7189451630.610661,7189451630.610661,7189451630.610661,7189451630.610661,7189451630.610661,9525730417.777777,9525730417.777777,4657977196.453187,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,6603958567.368529,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,4647665481.179684,9037414399.999998,4915592227.083128,4915592227.083128,4915592227.083128,4915592227.083128,4915592227.083128,9037414399.999998,9037414399.999998,2121878314.3635347,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,9037414399.999998,7989846940.65965
