Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Max # of channels,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
Delta W max8 [lambda],,,,,,,,,,124124.74647711117,1052.6589475164994,1052.6589127324619,1130.8336674823681,1012.7497721696635,635.9846398638349,6116.321241961807,124124.74647711117,277.99683850229553,291886.1709985321,3866.9796503637463,3866.979645913367,4098.533965893752,3722.716540497453,2236.1294000498897,18967.739661941203,291886.1709985321,653.7248618275756,1319955.789969052,33739.374057079054,33739.3752730138,34838.49398875958,32515.799910626574,17947.931266496653,155357.3865833977,1319955.789969052,2956.248024577931,2937736.743030274,165289.23802180457,165289.25110716498,170752.87673162873,159272.11056701676,87898.29614814912,214911.40547453356,2937736.743030274,6579.522215298495,1470516.1111815504,40315.546707812726,40315.54889446557,39287.9483968761,38831.743638969536,22513.60856578028,185506.6227166105,1470516.1111815504,3293.4514790774965
Delta W max9 [lambda],,,,,,,,,,151708.02347202477,1286.5831580757215,1286.583115561898,1382.1300380340056,1237.8052770962554,777.3145598335759,7475.503740175542,151708.02347202477,415.2792278861451,356749.76455376146,4726.30846155569,4726.308456116338,5009.319291647919,4549.986882830221,2733.0470445054207,23182.792920150358,356749.76455376146,976.5519540881068,1613279.2988510635,41237.012736429955,41237.01422257242,42580.38154181727,39741.53322409915,21936.36043682924,189881.25026859718,1613279.2988510635,4416.1235922707365,3590567.1303703347,202020.1798044278,202020.19579764607,208697.96044976843,194665.91291524272,107431.25084773781,262669.49557998544,3590567.1303703347,9828.668988285406,1797297.469221895,49274.55708732666,49274.55975990237,48018.60359618189,47461.02000318499,27516.63269150923,226730.31665363506,1797297.469221895,4919.847271214532
Delta W max10 [lambda],,,,,,,,,,179291.30046693835,1520.5073686349435,1520.507318391334,1633.426408585643,1462.8607820228474,918.644479803317,8834.686238389277,179291.30046693835,580.0180951467647,421613.3581089908,5585.637272747634,5585.637266319308,5920.104617402087,5377.257225162988,3229.9646889609517,27397.846178359516,421613.3581089908,1363.944464800744,1906602.807733075,48734.651415780856,48734.65317213104,50322.26909487495,46967.26653757172,25924.78960716183,224405.11395379668,1906602.807733075,6167.974273502104,4243397.517710395,238751.12158705105,238751.1404881272,246643.04416790814,230059.71526346865,126964.2055473265,310427.58568543737,4243397.517710395,13727.6451158697,2124078.8272622395,58233.5674668406,58233.57062533916,56749.258795487694,56090.29636740044,32519.65681723818,267954.0105906596,2124078.8272622395,6871.522221778974
Delta W max11 [lambda],,,,,,,,,,206874.57746185196,1754.4315791941656,1754.43152122077,1884.7227791372804,1687.9162869494394,1059.9743997730582,10193.868736603012,206874.57746185196,772.2134402841542,486476.9516642202,6444.966083939577,6444.966076522278,6830.889943156254,6204.527567495756,3726.8823334164827,31612.89943656867,486476.9516642202,1815.9023939654878,2199926.3166150865,56232.29009513176,56232.292121689665,58064.156647932636,54192.99985104429,29913.218777494418,258928.97763899618,2199926.3166150865,8211.800068272032,4896227.9050504565,275482.0633696743,275482.0851786083,284588.1278860479,265453.5176116946,146497.1602469152,358185.67579088925,4896227.9050504565,18276.450598051375,2450860.185302584,67192.57784635454,67192.58149077595,65479.91399479349,64719.572731615895,37522.680942967134,309177.70452768414,2450860.185302584,9148.476330770824
-- Kernel Sizes --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W kernel support pred0 [uv-pixels],238.3921794542643,1.534076281469111,1.5340762814947426,1.097759393663541,1.488311526957467,1.177322059711071,3.1438861822844086,238.3921794542643,0.22092451946065872,264.00678784247657,1.4870769303874534,1.4870768934707164,0.9032397002601065,1.444518570966345,1.2156053224284749,1.4968329874838817,264.00678784247657,0.24736096700338506,128.80728252278726,1.5159810726248217,1.5159810713140536,0.9267665604760631,1.473291752715272,1.2664305994552252,1.4190670735163142,128.80728252278726,0.12374838575339467,40.870827501539374,1.3357615152185216,1.335761551380257,0.8254602758059025,1.2992063989897937,1.1625484012034464,1.322628008517605,40.870827501539374,0.040206558978108056,21.979122060181833,1.307759038282999,1.3077591160519744,0.8084439526391611,1.271834049543742,1.1379019467836464,3.058061700186866,21.979122060181833,0.02178140887010416,38.463392011227434,1.0083421663965748,1.0083422074685657,0.6420486950186919,0.980342453270902,0.8560930390860063,1.312284719525815,38.463392011227434,0.037870482843733844
W kernel support pred1 [uv-pixels],318.8648742916812,2.0270918611027633,2.027091861136644,1.4504005749098614,1.9665987587884615,1.555553022355543,4.155588659721359,318.8648742916812,0.38545809701171524,363.17195644289546,2.01674119150138,2.0167411414167677,1.224756936191074,1.959003158916591,1.6484595911164608,2.02997717560324,363.17195644289546,0.4546068283389465,176.3164677584785,2.055955425542918,2.0559554237645883,1.2566672982030724,1.9980390165108846,1.717406424144664,1.9244741459793502,176.3164677584785,0.2273957447535556,55.669429698021546,1.8114595236232942,1.811459572680416,1.1192644825791302,1.7618691378212312,1.5764871197821526,1.793642619112968,55.669429698021546,0.07387268535099338,29.889670973091327,1.773471510171666,1.7734716156720005,1.0961857554723726,1.7247365456810726,1.543054446905553,4.148722520455631,29.889670973091327,0.04001807118720107,52.3807037548075,1.36731421413454,1.3673142698445686,0.8705198801472698,1.329335674024513,1.1608112878138295,1.7796109939592433,52.3807037548075,0.06958023069500174
W kernel support pred2 [uv-pixels],431.12565859877884,2.7007837460089017,2.700783746054062,1.9321806102385455,2.6201520269520566,2.072313272348516,5.538873215599152,431.12565859877884,0.6836743186732165,456.1335432946283,2.5035906300699784,2.503590567874957,1.520212442406012,2.4318921416339134,2.0462813930946573,2.520027090150275,456.1335432946283,0.7001834252893276,220.5687586879987,2.5522870750394215,2.5522870728310716,1.5598300113922918,2.4803663447904594,2.1318918057095737,2.3890148934049016,220.5687586879987,0.35018399199615297,69.3592617960211,2.248678976416285,2.2486790373320438,1.389243549370353,2.187101462134181,1.9569158476304012,2.2265552236199904,69.3592617960211,0.11374755527108033,37.190647921123855,2.2015083181953847,2.2015084491970884,1.3605918920666351,2.1409936213817033,1.9154043596054744,5.151750644909705,37.190647921123855,0.061616574227208426,65.25189016891574,1.6972041123660804,1.697204181534234,1.0804448971232268,1.6500511922686683,1.4408233923438152,2.2091318343920077,65.25189016891574,0.10713764403280973
W kernel support pred3 [uv-pixels],580.3240263776497,3.5750604804473802,3.5750604805071906,2.5572587728221827,3.4682741998804283,2.7428061538022823,7.335297364589054,580.3240263776497,1.1969137654855102,630.5686589971883,3.39611253784194,3.3961124534296983,2.0616961625173698,3.2988032421479616,2.775494905783159,3.4184204722574907,630.5686589971883,1.2873121222810928,302.9950981036437,3.462204824853375,3.4622048218561097,2.1154461619109575,3.364592233575169,2.8916695011887366,3.240611358238044,302.9950981036437,0.6436425174912901,94.65258436525767,3.050157370089082,3.0501574527575435,1.88401426117876,2.9665917852375783,2.6542285413966553,3.020133460769351,94.65258436525767,0.20901578489978515,50.64243528800478,2.986142865670988,2.9861430434496516,1.8451446720917026,2.9040210179371355,2.5979001053392294,6.991758450195951,50.64243528800478,0.11321422670188461,89.02518203047612,2.301831319093389,2.301831412941334,1.4651160088354285,2.2378544411375167,1.9539900368787413,2.996488535909297,89.02518203047612,0.19686802934455488
W kernel support pred4 [uv-pixels],788.4305731917235,4.761660411737009,4.76166041181672,3.4053973095231336,4.61934374133108,3.6526150647891784,9.775560057462515,788.4305731917235,2.1214323949540788,952.9151270818414,4.987960354646622,4.98796023056399,3.0269840919589033,4.844922417310674,4.075795296560306,5.020752277960494,952.9151270818414,2.7741230716750493,453.6779515075712,5.085114688043329,5.08511468363735,3.1059487914857393,4.941627062087839,4.2465268893522135,4.759387107726086,453.6779515075712,1.3862460638117227,140.32371531681747,4.479456373417093,4.479456494918964,2.765964514330724,4.356638137148134,3.897590052223552,4.435329049784156,140.32371531681747,0.4499376360249123,74.82635479855996,4.38537241170065,4.385372672983514,2.708867103129263,4.264679333952718,3.814816670957931,10.276920622519437,74.82635479855996,0.24367288335199153,131.93061952868786,3.3797849645493767,3.3797851024363994,2.150685221588481,3.2857877156519457,2.8687581054171045,4.400577567657104,131.93061952868786,0.4237801570386919
