Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
"Channels predict, no-smear7",,,,,,,,,,37667.65603029708,15255.727523945518,15255.727523945518,15067.391990198219,15067.391990198219,15067.391990198219,10297.138769598103,68644.47912648872,43901.00711260044,20545.041968064605,11094.465247025146,11094.465247025146,20545.041968064605,20545.041968064605,20545.041968064605,7488.387836098659,37440.69931984898,23944.89235654539,14458.975951528024,11711.811753963559,11711.811753963559,14458.975951528024,14458.975951528024,14458.975951528024,7905.039976390156,26349.62688235958,16851.68748361234,6601.204391408641,5346.994544082644,5346.994544082644,6601.204391408641,6601.204391408641,6601.204391408641,12029.846589709447,12029.846589709447,7693.589902261288,24856.56322909094,20133.886106982565,20133.886106982565,24856.56322909094,24856.56322909094,24856.56322909094,13589.627122077523,45297.898759003605,28969.89727092497
"Channels predict, no-smear8",,,,,,,,,,45201.07737624433,18306.763169934395,18306.763169934395,18080.76052947859,18080.76052947859,18080.76052947859,12356.456665854836,82373.26509018058,52681.09867435777,24653.988368231738,13313.296303445573,13313.296303445573,24653.988368231738,24653.988368231738,24653.988368231738,8986.003410837735,44928.77719007878,28733.8088344391,17350.727738383684,14054.130701366032,14054.130701366032,17350.727738383684,17350.727738383684,17350.727738383684,9486.004568563654,31619.508855287142,20221.98157672374,7921.425283300245,6416.373466571292,6416.373466571292,7921.425283300245,7921.425283300245,7921.425283300245,14435.795921088982,14435.795921088982,9232.287896301332,29827.802305074,24160.589758491646,24160.589758491646,29827.802305074,29827.802305074,29827.802305074,16307.478977070654,54357.40494034131,34763.803155122936
"Channels predict, no-smear9",,,,,,,,,,55245.639170555,22374.810697404097,22374.810697404097,22098.585247986757,22098.585247986757,22098.585247986757,15102.21386022389,100678.31304361316,64387.887423621025,30132.583568244918,16271.737711798904,16271.737711798904,30132.583568244918,30132.583568244918,30132.583568244918,10982.824176836979,54912.88101689317,35119.03080474535,21206.396787594203,17177.22263126097,17177.22263126097,21206.396787594203,21206.396787594203,21206.396787594203,11593.957357958352,38646.01815217868,24715.707034426418,9681.719805811686,7842.212029786747,7842.212029786747,9681.719805811686,9681.719805811686,9681.719805811686,17643.728363088867,17643.728363088867,11283.885221562772,36456.12107261481,29529.527960545445,29529.527960545445,36456.12107261481,36456.12107261481,36456.12107261481,19931.281450115563,66436.74651652182,42489.01100007879
"Channels predict, no-smear10",,,,,,,,,,65290.200964363954,26442.85822453133,26442.85822453133,26116.409966266117,26116.409966266117,26116.409966266117,17847.97105410027,118983.36099533516,76094.67617268747,35611.17876840851,19230.1791200106,19230.1791200106,35611.17876840851,35611.17876840851,35611.17876840851,12979.644942641835,64896.98484398008,41504.25277471908,25062.065836560167,20300.314560977407,20300.314560977407,25062.065836560167,25062.065836560167,25062.065836560167,13701.910147255921,45672.52744954128,29209.432492013344,11442.014328212696,9268.050593015527,9268.050593015527,11442.014328212696,11442.014328212696,11442.014328212696,20851.660804924362,20851.660804924362,13335.48254691276,43084.43984028982,34898.46616213159,34898.46616213159,43084.43984028982,43084.43984028982,43084.43984028982,23555.08392291557,78516.08809186322,50214.21884546187
"Channels predict, no-smear11",,,,,,,,,,75334.76275845508,30510.905751541883,30510.905751541883,30134.234684264968,30134.234684264968,30134.234684264968,20593.728247660394,137288.40894903094,87801.4649224931,41089.773967896894,22188.620528023996,22188.620528023996,41089.773967896894,41089.773967896894,41089.773967896894,14976.465708384547,74881.08867071281,47889.47474523953,28917.734885444417,23423.406490697515,23423.406490697515,28917.734885444417,28917.734885444417,28917.734885444417,15809.862936518966,52699.03674708295,33703.157949091255,13202.3088507373,10693.889156165913,10693.889156165913,13202.3088507373,13202.3088507373,13202.3088507373,24059.59324690075,24059.59324690075,15387.079872106855,49712.75860750632,40267.40436417272,40267.40436417272,49712.75860750632,49712.75860750632,49712.75860750632,27178.88639584766,90595.4296673419,57939.42669078791
"Channels backward, no-smear0",931.2414905129898,754.4903250191439,754.4903250191439,559.1337152950158,559.1337152950158,559.1337152950158,1809.0904657256951,1809.0904657256951,1628.2786778496668,2511.6897145573553,1017.5610889260679,1017.5610889260679,1005.0053854489457,1005.0053854489457,1005.0053854489457,686.9884579530388,4576.81127226378,2927.246459022404,1369.9587468457216,739.9202789596652,739.9202789596652,1369.9587468457216,1369.9587468457216,1369.9587468457216,499.5150974925527,2496.3359141432534,1596.6154427183094,964.1342651844309,780.9899815429653,780.9899815429653,964.1342651844309,964.1342651844309,964.1342651844309,527.205186738708,1756.8443345598678,1123.6483696216517,440.17355597011345,356.5595643828025,356.5595643828025,440.17355597011345,440.17355597011345,440.17355597011345,802.0830392517163,802.0830392517163,512.9992577598294,1657.447518022577,1342.6023701914512,1342.6023701914512,1657.447518022577,1657.447518022577,1657.447518022577,906.3184217645625,3020.203232244655,1931.6697913193286
"Channels backward, no-smear1",1861.5105341316757,1508.0083221671596,1508.0083221671596,1117.2953217949262,1117.2953217949262,1117.2953217949262,3617.208237988821,3617.208237988821,3255.584691283069,3767.259952131288,1526.0670626744802,1526.0670626744802,1507.2335084877068,1507.2335084877068,1507.2335084877068,1030.2081558361895,6864.942273636082,4390.595064095621,2054.7831546141115,1109.7254693717287,1109.7254693717287,2054.7831546141115,2054.7831546141115,2054.7831546141115,749.1177145263865,3744.3488967734665,2394.7681956579695,1446.0929017246065,1171.3764794443684,1171.3764794443684,1446.0929017246065,1446.0929017246065,1446.0929017246065,790.6992953004143,2635.15799966488,1685.3640564542193,660.2103737905189,534.7893878870661,534.7893878870661,660.2103737905189,660.2103737905189,660.2103737905189,1203.0745958683376,1203.0745958683376,769.4489255803708,2485.9873730119093,2013.7196565822142,2013.7196565822142,2485.9873730119093,2485.9873730119093,2485.9873730119093,1359.2937474166845,4530.120934113291,2897.3207797379746
"Channels backward, no-smear2",3722.048367432926,3015.044003098017,3015.044003098017,2233.6181120846836,2233.6181120846836,2233.6181120846836,7233.443651746777,7233.443651746777,6510.1965728741225,5022.83018303477,2034.5730199598029,2034.5730199598029,2009.4616148571042,2009.4616148571042,2009.4616148571042,1373.4278293411337,9153.073271346264,5853.943663441757,2739.607558487833,1479.5306525735034,1479.5306525735034,2739.607558487833,2739.607558487833,2739.607558487833,998.7203208819067,4992.361877262363,3192.9209452546934,1928.0515355533043,1561.7629739965976,1561.7629739965976,1928.0515355533043,1928.0515355533043,1928.0515355533043,1054.1933989013614,3513.4716632831455,2247.0797409596876,880.2471903509299,713.0192098358275,713.0192098358275,880.2471903509299,880.2471903509299,880.2471903509299,1604.0661517954907,1604.0661517954907,1025.8985923202388,3314.5272234667896,2684.8369373752475,2684.8369373752475,3314.5272234667896,3314.5272234667896,3314.5272234667896,1812.2690647776237,6040.038633493189,3862.9717642657424
"Channels backward, no-smear3",7443.123906952532,6029.115208099424,6029.115208099424,4466.26348098825,4466.26348098825,4466.26348098825,14465.914413852615,14465.914413852615,13019.420263376436,7533.970638170312,3051.5849180597625,3051.5849180597625,3013.917810920462,3013.917810920462,3013.917810920462,2059.86715195982,13729.335263104213,8780.640856407961,4109.256362339347,2219.14101176475,2219.14101176475,4109.256362339347,4109.256362339347,4109.256362339347,1497.9255229095015,7488.387836098659,4789.226441112072,2891.968800495013,2342.535959751262,2342.535959751262,2891.968800495013,2891.968800495013,2891.968800495013,1581.1816011412773,5270.098989032808,3370.5111076432245,1320.3208222098451,1069.4788521775574,1069.4788521775574,1320.3208222098451,1320.3208222098451,1320.3208222098451,2406.0492629538408,2406.0492629538408,1538.7979247168228,4971.606919841428,4027.071493366913,4027.071493366913,4971.606919841428,4971.606919841428,4971.606919841428,2718.2196912080567,9059.874029764045,5794.273729429907
"Channels backward, no-smear4",14885.274922420835,12057.257539628055,12057.257539628055,8931.554112875032,8931.554112875032,8931.554112875032,28930.855905350065,28930.855905350065,26037.867607994198,12556.251540408359,5085.608694493264,5085.608694493264,5022.83018303477,5022.83018303477,5022.83018303477,3432.745767915875,22881.859242246133,14634.035235477146,6848.5539653768465,3698.3617214896512,3698.3617214896512,6848.5539653768465,6848.5539653768465,6848.5539653768465,2496.3359141432534,12480.43975123657,7981.837428793979,4819.803327119454,3904.0819272403155,3904.0819272403155,4819.803327119454,4819.803327119454,4819.803327119454,2635.15799966488,8783.353638730738,5617.3738382134225,2200.4680844190366,1782.3981349931155,1782.3981349931155,2200.4680844190366,2200.4680844190366,2200.4680844190366,4010.0154844540652,4010.0154844540652,2564.5965882148244,8285.76630714385,6711.540598618702,6711.540598618702,8285.76630714385,8285.76630714385,8285.76630714385,4530.120934113291,15099.544819346385,9656.87765508817
"Channels backward, no-smear5",,,,,,,,,,17578.532439633425,7119.632463393907,7119.632463393907,7031.742547520076,7031.742547520076,7031.742547520076,4805.624372714222,32034.383219760202,20487.429611910986,9587.851566631676,5177.5824279175995,5177.5824279175995,9587.851566631676,9587.851566631676,9587.851566631676,3494.7463004891683,17472.491665383553,11174.448414962055,6747.637852514593,5465.62789320205,5465.62789320205,6747.637852514593,6747.637852514593,6747.637852514593,3689.1343959178184,12296.60828776359,7864.236567728094,3080.6153460537075,2495.317417100678,2495.317417100678,3080.6153460537075,3080.6153460537075,3080.6153460537075,5613.981705611628,5613.981705611628,3590.395251217516,11599.925692369377,9396.009701315503,9396.009701315503,11599.925692369377,11599.925692369377,11599.925692369377,6342.022173233882,21139.215607677965,13519.481578975125
"Channels backward, no-smear6",,,,,,,,,,27623.094235464625,11187.679995031649,11187.679995031649,11049.567270263373,11049.567270263373,11049.567270263373,7551.381573183239,50339.43117338024,32194.218362539585,15066.446767662303,8136.023838057545,8136.023838057545,15066.446767662303,15066.446767662303,15066.446767662303,5491.567069189412,27456.595492975874,17559.670386028447,10603.30690224929,8588.719823841986,8588.719823841986,10603.30690224929,10603.30690224929,10603.30690224929,5797.087186568248,19323.11758529115,12357.962025880577,4840.909868830683,3921.1559807232757,3921.1559807232757,4840.909868830683,4840.909868830683,4840.909868830683,8821.91414772804,8821.91414772804,5641.992576805486,18228.244461150298,14764.947904614515,14764.947904614515,18228.244461150298,18228.244461150298,18228.244461150298,9965.824648362042,33218.55718360824,21244.689425282002
"Channels backward, no-smear7",,,,,,,,,,37667.65603029708,15255.727523945518,15255.727523945518,15067.391990198219,15067.391990198219,15067.391990198219,10297.138769598103,68644.47912648872,43901.00711260044,20545.041968064605,11094.465247025146,11094.465247025146,20545.041968064605,20545.041968064605,20545.041968064605,7488.387836098659,37440.69931984898,23944.89235654539,14458.975951528024,11711.811753963559,11711.811753963559,14458.975951528024,14458.975951528024,14458.975951528024,7905.039976390156,26349.62688235958,16851.68748361234,6601.204391408641,5346.994544082644,5346.994544082644,6601.204391408641,6601.204391408641,6601.204391408641,12029.846589709447,12029.846589709447,7693.589902261288,24856.56322909094,20133.886106982565,20133.886106982565,24856.56322909094,24856.56322909094,24856.56322909094,13589.627122077523,45297.898759003605,28969.89727092497
"Channels backward, no-smear8",,,,,,,,,,45201.07737624433,18306.763169934395,18306.763169934395,18080.76052947859,18080.76052947859,18080.76052947859,12356.456665854836,82373.26509018058,52681.09867435777,24653.988368231738,13313.296303445573,13313.296303445573,24653.988368231738,24653.988368231738,24653.988368231738,8986.003410837735,44928.77719007878,28733.8088344391,17350.727738383684,14054.130701366032,14054.130701366032,17350.727738383684,17350.727738383684,17350.727738383684,9486.004568563654,31619.508855287142,20221.98157672374,7921.425283300245,6416.373466571292,6416.373466571292,7921.425283300245,7921.425283300245,7921.425283300245,14435.795921088982,14435.795921088982,9232.287896301332,29827.802305074,24160.589758491646,24160.589758491646,29827.802305074,29827.802305074,29827.802305074,16307.478977070654,54357.40494034131,34763.803155122936
"Channels backward, no-smear9",,,,,,,,,,55245.639170555,22374.810697404097,22374.810697404097,22098.585247986757,22098.585247986757,22098.585247986757,15102.21386022389,100678.31304361316,64387.887423621025,30132.583568244918,16271.737711798904,16271.737711798904,30132.583568244918,30132.583568244918,30132.583568244918,10982.824176836979,54912.88101689317,35119.03080474535,21206.396787594203,17177.22263126097,17177.22263126097,21206.396787594203,21206.396787594203,21206.396787594203,11593.957357958352,38646.01815217868,24715.707034426418,9681.719805811686,7842.212029786747,7842.212029786747,9681.719805811686,9681.719805811686,9681.719805811686,17643.728363088867,17643.728363088867,11283.885221562772,36456.12107261481,29529.527960545445,29529.527960545445,36456.12107261481,36456.12107261481,36456.12107261481,19931.281450115563,66436.74651652182,42489.01100007879
"Channels backward, no-smear10",,,,,,,,,,65290.200964363954,26442.85822453133,26442.85822453133,26116.409966266117,26116.409966266117,26116.409966266117,17847.97105410027,118983.36099533516,76094.67617268747,35611.17876840851,19230.1791200106,19230.1791200106,35611.17876840851,35611.17876840851,35611.17876840851,12979.644942641835,64896.98484398008,41504.25277471908,25062.065836560167,20300.314560977407,20300.314560977407,25062.065836560167,25062.065836560167,25062.065836560167,13701.910147255921,45672.52744954128,29209.432492013344,11442.014328212696,9268.050593015527,9268.050593015527,11442.014328212696,11442.014328212696,11442.014328212696,20851.660804924362,20851.660804924362,13335.48254691276,43084.43984028982,34898.46616213159,34898.46616213159,43084.43984028982,43084.43984028982,43084.43984028982,23555.08392291557,78516.08809186322,50214.21884546187
"Channels backward, no-smear11",,,,,,,,,,75334.76275845508,30510.905751541883,30510.905751541883,30134.234684264968,30134.234684264968,30134.234684264968,20593.728247660394,137288.40894903094,87801.4649224931,41089.773967896894,22188.620528023996,22188.620528023996,41089.773967896894,41089.773967896894,41089.773967896894,14976.465708384547,74881.08867071281,47889.47474523953,28917.734885444417,23423.406490697515,23423.406490697515,28917.734885444417,28917.734885444417,28917.734885444417,15809.862936518966,52699.03674708295,33703.157949091255,13202.3088507373,10693.889156165913,10693.889156165913,13202.3088507373,13202.3088507373,13202.3088507373,24059.59324690075,24059.59324690075,15387.079872106855,49712.75860750632,40267.40436417272,40267.40436417272,49712.75860750632,49712.75860750632,49712.75860750632,27178.88639584766,90595.4296673419,57939.42669078791
Frequencies predict ifft,0,100,100,100,100,20,100,100,20,0,100,100,100,100,20,100,100,20,0,100,100,100,100,20,100,100,20,0,100,100,100,100,20,100,100,20,0,100,100,100,100,20,100,100,20,0,100,100,100,100,20,100,100,20
Frequencies predict kernels0,6019.59907366637,294.1012834325541,294.1012831697174,293.2846936457032,293.1864655339479,293.130654395512,582.1254790007075,11699.079486847779,568.3766995122635,6535.104859086754,249.41568623044733,249.41568623029715,248.57191567763044,248.75350165235514,248.57191569078472,456.30540124850694,11909.018326105532,320.9447391063214,1803.49588483093,140.81565420419457,140.81565415167833,140.99982689422134,141.39148590530334,140.9998268221562,257.20555575142976,3286.4070183868507,181.06580428946253,411.37818646118035,98.48455757086255,98.48455757077362,98.20749428530287,98.3272539255874,98.19702616367215,179.84422170266876,749.510569799473,126.76079324381075,108.7546134826685,45.34000811539216,45.34000809030316,45.21751322259069,45.270400134352606,45.21287118633865,85.84301839337866,198.1105151818147,58.37042676227166,658.6323714193409,166.66809123938333,166.6680912390912,166.33216878604276,166.47880356424227,166.32009073051697,304.8000392999804,1199.9786170230032,214.8627280819143
Frequencies predict kernels1,10355.992374390915,296.3656368320791,296.3656360928433,294.0638323094376,293.7862733011586,293.6285102636026,606.6944697588118,20127.513033374405,568.9292759033625,8986.551469016284,250.69147626212705,250.69147626186142,249.14538278348053,249.47844092534842,249.14538280760004,460.4700934457966,16376.495217053138,321.1775679609643,2465.1314922041943,141.59517239168224,141.59517229561223,141.93192021578727,142.64693275144353,141.93192008407976,259.3208730419962,4492.161107768407,181.0986895150543,552.913010864576,98.94349880112907,98.94349880096452,98.43571782773687,98.65533406511197,98.41651207828845,181.1329097735586,1007.4413462597746,126.76322321000433,141.92211651754783,45.54293047698355,45.54293043103923,45.31840317991488,45.41539726675415,45.30988582106601,88.86567183024908,258.55443045554637,58.37075511939606,883.6403917032022,167.22484110589127,167.22484110537025,166.6086488857928,166.87773532088477,166.58647729114097,306.95074467385984,1610.0295941046502,214.8663821777743
Frequencies predict kernels2,17968.415098152484,302.6939232138664,302.6939211609333,296.2602947965132,295.47889873202337,295.0342256826842,671.6046270705485,34923.40325006626,573.3418467740167,11285.144701150904,252.19560512497046,252.19560512457372,249.82336498003454,250.33499699519996,249.82336501709588,465.3603804578276,20565.414571817124,321.63094464022424,3081.9726616349126,142.51381956985185,142.51381942273323,143.0291859098636,144.12146647423694,143.029185708412,261.80700016942177,5616.2825362524845,181.16275284055416,684.988123035448,99.48482712606898,99.4848271258169,98.70553102632566,99.04281847520224,98.67601747129258,182.64912202189024,1248.1329006749827,126.76795654369104,173.39071856467706,45.78232465588328,45.78232458544818,45.43768913508732,45.586671015652,45.42459921775646,92.32456045739663,315.90229956567913,58.37139467467777,1093.7803691186466,167.88239713759614,167.8823971367831,166.93571766539563,167.34933239105135,166.901623433681,309.48144710135915,1992.9852985756581,214.87349993375022
Frequencies predict kernels3,31493.082030452315,319.9734147322593,319.9734092178625,302.4012914936291,300.2252691205161,298.98269727535404,828.9579914905793,61210.630664842036,607.656367027984,15598.826171491737,255.75744362608893,255.75744362535173,251.4370864731155,252.37151178473079,251.43708654087308,476.8575880147742,28426.59834025773,323.4898038917681,4231.545704343195,144.6875497993037,144.68754953261586,145.620514675337,147.58961122098898,145.62051431114716,267.6613670596651,7711.24596695844,181.42596454196993,930.2882700105453,100.7677778826755,100.76777788222034,99.34771617208345,99.96337808374417,99.29376796332247,186.22630635158714,1695.1639377638774,126.78740920165475,232.37595802553636,46.34988088122389,46.34988075320054,45.721650410655485,45.99367093456774,45.69771760704855,100.1241752089115,423.3960455988922,58.37402281394203,1484.2025927121103,169.44456390297,169.44456390149463,167.71510348712863,168.4716383504707,167.65267925401656,315.4532847539018,2704.4844692194742,214.9027516495355
Frequencies predict kernels4,55859.60723071724,397.29227778703427,397.29227778703427,339.0278924205873,339.0278924205873,339.0278924205873,1166.5052457141849,65536.0,834.6428404131265,23570.993753474908,264.5658221121432,264.56582211059344,255.4772868966433,257.4564362186002,255.47728704041992,504.82576094822804,42954.9483909275,332.9430346251011,6333.876974677991,150.05352381736574,150.05352326251221,151.98853713152027,156.0342119787576,151.98853637850968,281.9539881999284,11542.500677047814,182.78034482061048,1374.9061185830358,103.94671219181312,103.94671219086086,100.95540435311749,102.25760057075316,100.84089974373798,194.99712669293243,2505.4283510725713,126.88779493556193,339.78972696741937,47.75731158898462,47.757311320940126,46.4328328146414,47.008598081509255,46.38200614965734,117.62393676912255,619.1451657356973,58.38758544413698,2191.858115983332,173.3377360585382,173.33773605543195,169.67207030584046,171.28038175968481,169.53902487122667,330.102091383215,3994.104507166983,215.05370784657586
Frequencies predict kernels5,,,,,,,,,,31041.01726995775,275.0094095072011,275.00940950473466,260.356231868127,263.5715981618922,260.3562321022487,537.2379746166872,56568.19916960008,353.1415823259769,8283.442756222714,156.39929966210423,156.39929877829667,159.4714372142837,165.8329895166176,159.471436022617,298.59785434286647,15095.358017627677,185.76512484910464,1782.7273726736255,107.72648946295126,107.72648946142571,102.8966225614527,105.00886410051199,102.7101440847187,205.27110531406086,3248.6352457018106,127.11108348482301,438.2937608458435,49.43270639076729,49.432705960892946,47.292106721772214,48.22679555568226,47.209276029588146,136.12905603668966,798.6573308752038,58.417768034248624,2840.766890432387,178.00636287802766,178.00636287299906,172.0459627783961,174.67013445874574,171.8282290316252,347.27212457601735,5176.665420899425,215.3895132367963
Frequencies predict kernels6,,,,,,,,,,45139.00928078515,299.100955199885,299.10095519539925,271.95320851698364,278.0046828564928,271.9532089597162,609.5754975589329,65536.0,433.4849908184258,11922.924818093803,170.98030978146062,170.9803081831201,176.5022074971455,187.73963285771242,176.50220536801592,335.991905020561,21727.89162303642,198.78195176314279,2534.2606542131684,116.484321605696,116.48432160290211,107.50986240131111,111.47192708079581,107.15705467392014,228.54745101374738,4618.217414179959,128.12012201168568,619.27777307043,53.32175546005969,53.32175467233773,49.336406124831186,51.092713085919414,49.17946198687279,173.46283740148567,1128.4796827102862,58.5545405954349,4036.0280818077294,188.9730892509378,188.97308924157596,177.73331505973002,182.7188454123782,177.31687449076895,386.2069224351066,7354.890196921038,216.90772303582705
Frequencies predict kernels7,,,,,,,,,,58555.43751499453,325.8150437810689,325.81504377448283,285.3142329003052,294.4762175760148,285.314233573839,686.86692742049,65536.0,565.3823411269022,15349.737941181267,187.07301278688394,187.07301045368123,195.09270234411008,211.18911068036732,195.09269926702447,376.2311307845262,27972.86077373115,223.42910514562718,3232.2878913223817,126.24742695622119,126.24742695210956,112.82337923979664,118.80251202590037,112.28642600198177,253.82511619801022,5890.2910289908,130.18767983115583,786.652713208462,57.66695324990711,57.6669520868196,51.69459407351121,54.3495403738067,51.45537413246133,209.9604349606882,1433.50108170211,58.83693660152683,5145.589342573645,201.4111737313514,201.41117371733498,184.35815526984408,191.97848815030565,183.71718765379185,428.5318216101446,9376.936799901678,220.02242511280556
Frequencies predict kernels8,,,,,,,,,,65536.0,346.8484206402704,346.8484206321263,296.16061284852293,307.74146298910676,296.1606137027445,746.1625982378714,65536.0,692.1474329256977,17827.06741642581,199.69979633321398,199.69979345436934,209.56408292627185,229.20040757850867,209.5640797698857,407.2472914291226,32487.506187336734,249.96349582703067,3732.0984667107155,133.9653398536896,133.96533984859224,117.1358425415088,124.6765192213234,116.45461217538876,273.431227538716,6801.137786569669,132.63528170340362,906.0842343463268,61.107797954091296,61.10779650859825,53.6109915621145,56.96329122294065,53.3071655543272,236.58265926526474,1651.1511653173595,59.175069456976196,5939.750458246571,211.37738659678777,211.37738657921062,189.7879870724133,199.48614239461912,188.9680758382078,461.38318837079305,10824.203249914208,223.71625308711026
Frequencies predict kernels9,,,,,,,,,,65536.0,375.65413901782745,375.65413900764656,311.4225264747106,326.2693901479755,311.4225275743858,825.7225483470462,65536.0,890.8904083609574,21039.32717235818,216.94311406078776,216.94311047143577,253.3888049189903,253.3888049189903,253.3888049189903,449.0117663995074,38341.47673092655,295.31337461164065,4375.027234446489,144.57080693745024,144.57080693105405,123.20255901779119,132.84373410556753,122.32524962537306,299.9595071402099,7972.8008373799685,137.31605111753885,1059.241031033422,65.84285461816614,65.84285280139568,56.3102637673167,60.60250134874715,55.918461736362694,271.10078220750245,1930.2616490170035,59.83323634343185,6960.958972815726,225.23385437157273,225.23385434923057,197.49919967695726,210.037906659086,196.4322800316431,505.8574181574878,12685.237230056628,230.7992898252916
