Frequency Max [GHz],0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,1.7647,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,13.8,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6
Pipeline,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img,Ingest,ICAL,RCAL,DPrepA,DPrepA_Image,DPrepB,DPrepC,DPrepD,Fast_Img
Baseline coalescing,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
On-the-fly kernels,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Scale predict by facet,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Max # of channels,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536,65536
AW kernel support bw2 [uv-pixels],431.24161847186184,10.180515860257845,10.180515860136799,10.162808142863803,10.162808147589097,10.139790593149536,11.429335750722002,431.24161847186184,10.023343283257004,456.24314714690513,10.174231075046452,10.174231087687932,10.12117650966765,10.159531292558682,10.121176499588868,10.312100906606013,456.24314714690513,10.024482870904109,220.7953290021431,10.188654086302376,10.188654086293772,10.124921819701598,10.182382844565751,10.124047788000397,10.280917334123606,220.7953290021431,10.00612956283549,70.07643824345664,10.158643079187208,10.158643085697125,10.083114255451497,10.123274125653042,10.117369511123963,10.24443880294305,70.07643824345664,10.000646904392243,38.51161244083392,10.1523295902683,10.152329590279566,10.079792742816366,10.118322895633476,10.11268794098807,11.246655340862938,38.51161244083392,10.000189828309235,66.01370441519126,10.113541536888116,10.11354153688357,10.059377209423557,10.088211216311196,10.05901198679719,10.240672560718329,66.01370441519126,10.000573907269967
AW kernel support bw3 [uv-pixels],580.4101787453138,10.31412256167039,10.314122561461021,10.28347597506677,10.28347598324962,10.243585488483362,12.398381970758544,580.4101787453138,10.071375405673681,630.647947518671,10.31823816602363,10.318238188964028,10.22176980565736,10.29154801058642,10.22176978729484,10.567172825068702,630.647947518671,10.082518162650233,303.1600723625007,10.34439751307614,10.344397513060542,10.228592422614156,10.333026650004845,10.227000420740366,10.511085173497237,303.1600723625007,10.020692375795324,95.17936607806455,10.28993436055865,10.28993437238585,10.152324843758189,10.225591149082215,10.214832846607102,10.445314697119795,95.17936607806455,10.002184141393183,51.62030852193496,10.278461332350807,10.278461332371283,10.146255266275809,10.216570251652115,10.206299556380694,12.197805957335706,51.62030852193496,10.000640852521787,89.58506033686311,10.2078556646394,10.207855664631113,10.108915589311339,10.161635842528078,10.108247082824969,10.438514319012798,89.58506033686311,10.001937663321943
AW kernel support bw4 [uv-pixels],788.4939877661906,10.55062144016428,10.550621439801148,10.497414239723707,10.497414253944722,10.42799657455178,13.97882037703029,788.4939877661906,10.22254740298917,952.9675962074481,10.674365782729321,10.67436583057645,10.472217296140771,10.618626422221732,10.472217257479778,11.18766225701163,952.9675962074481,10.377656711261931,453.78814846148873,10.728858858159404,10.728858858126952,10.486576965174962,10.705188611524655,10.483227124175759,11.07300790501427,453.78814846148873,10.09562668433384,140.6795830258081,10.615251902754947,10.615251927490316,10.32549503973775,10.480261336642274,10.457606973011004,10.937837941055687,140.6795830258081,10.01011707605419,75.49161127198158,10.591243908985518,10.591243909028389,10.312622209191272,10.461267168372105,10.439620649392143,14.33187422201962,75.49161127198158,10.00296838313913,132.30906382112826,10.442901731743605,10.442901731726137,10.233252825050476,10.345227042155619,10.23182906321533,10.923816484400218,132.30906382112826,10.008975453137037
AW kernel support bw5 [uv-pixels],1070.7661485843635,10.951570960472946,10.951570959856204,10.861061419135096,10.861061443364536,10.742540174102873,16.383052842944128,1070.7661485843635,10.675265070784326,1254.985250890232,11.096605845442378,11.096605921858966,10.772106568664867,11.007461813203856,10.77210650628003,11.906745232733916,1254.985250890232,11.008273977263114,593.470865080009,11.183521102647035,11.183521102595341,10.795269093616463,11.145795853213343,10.789867279451826,11.727371233161602,593.470865080009,10.260766738533059,182.4142000806346,11.002056992565125,11.002057032186043,10.5344127231914,10.785083978608307,10.748521675895061,11.514770689035599,182.4142000806346,10.027762347024156,97.38284257831522,10.963577942369092,10.963577942437846,10.51346697049558,10.754431906821942,10.719461858102957,16.588544443173895,97.38284257831522,10.008148123472035,171.48629061080538,10.724765058075507,10.724765058047275,10.383986295666967,10.5664901009306,10.381658265090817,11.492644705690049,171.48629061080538,10.024631171861023
AW kernel support bw6 [uv-pixels],1461.3645407875454,11.629045268094233,11.629045267067019,11.477945975606168,11.477945975606168,11.477945975606168,19.95690026469137,1461.3645407875454,11.98343964980713,1824.9757567854733,12.070640632414731,12.070640771314714,11.474845837447624,11.908172341514629,11.47484572170177,13.51159349133756,1824.9757567854733,13.516669699948297,854.2329006281177,12.228221715471356,12.22822171537787,11.517787055024792,12.159922258574712,11.507778543139965,13.19754028771648,854.2329006281177,10.980953701987623,259.3227807057969,11.898293547444263,11.898293619874405,11.030169863686039,11.498912995413361,11.431052638724173,12.821848244465533,259.3227807057969,10.107501135470821,137.60416914050927,11.827867086356779,11.827867086482765,10.99061786990785,11.442033523214784,11.376996598301005,21.14134073761569,137.60416914050927,10.031620143302284,243.6490055658326,11.386869455756164,11.386869455703616,10.744714491328974,11.090622762349302,10.740270527442934,12.78252066747632,243.6490055658326,10.095412244670142
AW kernel support bw7 [uv-pixels],2277.9855528665585,16.05887870769481,16.05887870769481,16.05887870769481,16.05887870769481,16.05887870769481,27.703942064762344,2277.9855528665585,17.806702623426677,2367.410219145292,13.150706518729915,13.150706722370437,12.26938128445559,12.911958708923665,12.269381111609176,15.226347053659772,2367.410219145292,17.634628312333724,1099.7576072705804,13.381232371919811,13.381232371783346,12.333460103825573,13.28143918120887,12.318533224012809,14.779569175261365,1099.7576072705804,12.34461638758563,330.7557903226808,12.897405355895486,12.897405462614543,11.600042849678886,12.305306794576405,12.203934884485022,14.241309501709516,330.7557903226808,10.270888910006642,174.80105785694008,12.793529357151037,12.793529357337059,11.539963724838291,12.220354390969197,12.123014981977576,25.592165949868075,174.80105785694008,10.080083114554055,310.6376718962838,12.137805645497362,12.137805645418652,11.164250060918206,11.691690047304139,11.15742414147204,14.184707824332742,310.6376718962838,10.24062403233818
AW kernel support bw8 [uv-pixels],,,,,,,,,,2762.3386177082107,14.001098103292508,14.001098355237898,12.90441889966755,13.705282416644899,12.904418683245948,16.541854704966575,2762.3386177082107,21.59235362190306,1277.2535986902365,14.285916818826788,14.285916818658409,12.98461327776811,14.162715093522019,12.965939273650218,15.998987873415501,1277.2535986902365,13.812695205387783,381.9041864913851,13.687221578273544,13.687221710725238,12.061767698563882,12.949389085140563,12.822432105882339,15.342286054993908,381.9041864913851,10.464309491478819,201.34314956404017,13.558211318599733,13.558211318830928,11.985651206183539,12.84300911183805,12.720945808171786,28.838704846292835,201.34314956404017,10.138111283032472,358.584365700787,12.739505277555583,12.739505277456828,11.507632711241136,12.177717292559192,11.498914485051461,15.273045126971807,358.584365700787,10.412835488091822
AW kernel support bw9 [uv-pixels],,,,,,,,,,3277.3508231912133,15.165730088731442,15.165730403794948,13.78537313891206,14.795199913255994,13.785373046523862,18.306936796393227,3277.3508231912133,27.79729669166598,1507.4059606482388,15.521367096138768,15.52136709592883,13.886972683681902,15.367661748429802,13.863324485630784,17.64098296128459,1507.4059606482388,16.321786389219383,447.6986633405477,14.772537135133602,14.772537301351722,12.71028031913667,13.84236067049137,13.68138316151045,16.831975384449933,447.6986633405477,10.834205100243812,235.38024219596855,14.610514794479034,14.610514794769609,12.612422682440387,13.707494029639976,13.552488912803954,33.04813638049632,235.38024219596855,10.251061618874445,420.2388222223739,13.576075056723587,13.576075056598102,11.994628342061407,12.859094359148932,11.9833058335764,16.746437857440338,420.2388222223739,10.743056637673007
AW kernel support bw10 [uv-pixels],,,,,,,,,,3782.134827444949,16.349373076052387,16.349373452373232,15.782372029801603,15.906215465279187,15.782372029801603,20.068018529313992,3782.134827444949,34.88584629534387,1731.762678622556,16.773644444907067,16.77364444465691,14.814497585431976,16.590399235982364,14.785956914045885,19.284355986697694,1731.762678622556,19.383441908547756,511.3331018514984,15.879071417004536,15.879071616107174,13.385967152615546,14.760650735026692,14.56616172004871,18.329313585893168,511.3331018514984,11.346388836635683,268.1954923457306,15.684874202281243,15.684874202629738,13.266305602653782,14.59772858839272,14.410215984432435,37.13308227703887,268.1954923457306,10.411652731775426,479.84813019804744,14.438767112722838,14.438767112570956,12.507248143638432,13.567662344728625,12.493274353670799,18.228120697953745,479.84813019804744,11.202072867454147
AW kernel support bw11 [uv-pixels],,,,,,,,,,4278.851639226645,17.54089822547218,17.540898661111555,18.158599035158165,18.158599035158165,18.158599035158165,21.815521701745215,4278.851639226645,42.73378590342897,1951.5216816020848,18.03157001362002,18.03157001333098,16.04456628635169,17.81976114462549,16.04456628635169,20.918895337091943,1951.5216816020848,22.916530163105005,573.2388843744948,16.99584272911375,16.99584296013503,14.080603966455293,15.69406909785707,15.466785509465247,19.823503134649936,573.2388843744948,12.009636302110158,300.0283219767563,16.77039885777688,16.770398858181654,13.939303187999112,15.503695263045017,15.28432761036873,41.107367402695715,300.0283219767563,10.626548561225707,537.8200080598833,15.31774746471263,15.317747464534865,13.039145230402605,14.294869128310104,13.022506724080575,19.707247938444684,537.8200080598833,11.79917683858202
"W kernel support bw, ff0 [pixels]",1908.8146055594466,80.46898833700783,80.46898833669165,80.42276051261928,80.42276052494849,80.362745375412,83.8543974480687,1908.8146055594466,80.01952067571469,2113.5688722447053,80.49469942935956,80.49469946543083,80.34354686998607,80.45277296247986,80.3435468413158,80.88968944887942,2113.5688722447053,80.02447123643991,1033.559009431938,80.53587149513609,80.53587149511152,80.3542019980728,80.51796528339845,80.35171523662152,80.80007099077903,1033.559009431938,80.0061252307003,336.6113049234645,80.45024076722885,80.45024078578741,80.23539258755414,80.34951414705489,80.33271860477946,80.69544261928206,336.6113049234645,80.00064662434067,193.17669532924458,80.432245505014,80.4322455050461,80.22596560341532,80.33543009785363,80.31940605033597,83.64993313007659,193.17669532924458,80.00018977168386,317.9365999701806,80.32183307554983,80.3218330755369,80.16806158842093,80.24986202375688,80.16702631498829,80.68465293800773,317.9365999701806,80.00057366733148
"W kernel support bw, ff1 [pixels]",2552.1731359081377,80.81692096094712,80.81692096039741,80.73653272917723,80.73653275062128,80.63212317188093,86.62235432357573,2552.1731359081377,80.05940911879952,2906.4768494828686,80.90734655384891,80.90734661986104,80.63053550478185,80.8306041372756,80.63053545224017,81.62885745677593,2906.4768494828686,80.08262428002615,1412.7985685797184,80.98267883326876,80.9826788332238,80.65006133081798,80.94991951493705,80.64550444107141,81.46539041229038,1412.7985685797184,80.02068085678133,452.48366355680696,80.82596823249564,80.82596826647276,80.43223197858218,80.64147094634183,80.61069043765609,81.27437026610698,452.48366355680696,80.00218283967645,252.14502885501852,80.79301962707672,80.7930196271355,80.41493817490839,80.61566000290041,80.58628968354193,86.59879514102221,252.14502885501852,80.000640575844,426.613689483038,80.59073843177616,80.59073843175247,80.30868156815602,80.45877331842301,80.3067813024529,81.25466083031877,426.613689483038,80.00193653996276
"W kernel support bw, ff2 [pixels]",3449.9329477748947,81.44412688206276,81.44412688109439,81.30246514291042,81.30246518071277,81.11832474519629,91.43468600577602,3449.9329477748947,80.18674626605603,3649.945177175241,81.39384860037161,81.39384870150346,80.9694120773412,81.27625034046946,80.96941199671095,82.4968072528481,3649.945177175241,80.19586296723287,1766.3626320171447,81.50923269041901,81.50923269035017,80.99937455761278,81.45906275652601,80.99238230400317,82.24733867298885,1766.3626320171447,80.04903650268392,560.6115059476531,81.26914463349766,81.269144685577,80.66491404361197,80.98619300522434,80.9389560889917,81.9555104235444,560.6115059476531,80.00517523513794,308.0928995266714,81.2186367221464,81.21863672223652,80.63834194253093,80.9465831650678,80.90150352790457,89.9732427269035,308.0928995266714,80.00151862647388,528.10963532153,80.90833229510493,80.90833229506856,80.47501767538846,80.70568973048957,80.47209589437752,81.92538048574663,528.10963532153,80.00459125815973
"W kernel support bw, ff3 [pixels]",4643.281429962511,82.51298049336312,82.51298049168817,82.26780780053416,82.26780786599696,81.9486839078669,99.18705576606835,4643.281429962511,80.57100324538945,5045.183580149368,82.54590532818904,82.54590551171222,81.77415844525888,82.33238408469136,81.77415829835871,84.53738260054962,5045.183580149368,80.66014530120187,2425.280578900006,82.75518010460912,82.75518010448434,81.82873938091325,82.66421320003876,81.81600336592292,84.0886813879779,2425.280578900006,80.1655390063626,761.4349286245164,82.3194748844692,82.3194749790868,81.21859875006551,81.80472919265772,81.71866277285682,83.56251757695836,761.4349286245164,80.01747313114547,412.96246817547967,82.22769065880645,82.22769065897026,81.17004213020647,81.73256201321692,81.65039645104555,97.58244765868565,412.96246817547967,80.0051268201743,716.6804826949049,81.6628453171152,81.6628453170489,80.87132471449071,81.29308674022462,80.86597666259975,83.50811455210238,716.6804826949049,80.01550130657554
"W kernel support bw, ff4 [pixels]",6307.951902129525,84.40497152131424,84.40497151840918,83.97931391778965,83.97931403155778,83.42397259641425,111.83056301624232,6307.951902129525,81.78037922391336,7623.740769659585,85.39492626183457,85.3949266446116,83.77773836912617,84.94901137777386,83.77773805983823,89.50129805609303,7623.740769659585,83.02125369009545,3630.30518769191,85.83087086527523,85.83087086501561,83.8926157213997,85.64150889219724,83.86581699340607,88.58406324011416,3630.30518769191,80.76501347467072,1125.436664206465,84.92201522203958,84.92201541992253,82.603960317902,83.84209069313819,83.66085578408803,87.5027035284455,1125.436664206465,80.08093660843352,603.9328901758527,84.72995127188415,84.72995127222711,82.50097767353017,83.69013734697684,83.51696519513715,114.65499377615696,603.9328901758527,80.02374706511304,1058.472510569026,83.54321385394884,83.54321385380909,81.86602260040381,82.76181633724495,81.85463250572263,87.39053187520175,1058.472510569026,80.0718036250963
"W kernel support bw, ff5 [pixels]",8566.129188674908,87.61256768378357,87.61256767884963,86.88849135308077,86.88849154691628,85.94032139282298,131.06442274355302,8566.129188674908,85.4021205662746,10039.882007121856,88.77284676353902,88.77284737487173,86.17685254931894,88.05969450563084,86.17685205024024,95.25396186187133,10039.882007121856,88.06619181810491,4747.766920640072,89.46816882117628,89.46816882076273,86.3621527489317,89.16636682570675,86.31893823561461,93.81896986529281,4747.766920640072,82.08613390826447,1459.3136006450768,88.016455940521,88.01645625748834,84.2753017855312,86.28067182886646,85.98817340716049,92.11816551228479,1459.3136006450768,80.22209877619325,779.0627406265218,87.70862353895274,87.70862353950277,84.10773576396464,86.03545525457554,85.75569486482365,132.70835554539116,779.0627406265218,80.06518498777628,1371.890324886443,85.79812046460405,85.7981204643782,83.07189036533573,84.5319208074448,83.05326612072653,91.94115764552039,1371.890324886443,80.19704937488818
"W kernel support bw, ff6 [pixels]",11690.916326300363,93.03236214475386,93.03236213653615,91.82356780484935,91.82356780484935,91.82356780484935,159.65520211753096,11690.916326300363,95.86751719845704,14599.806054283787,96.56512505931785,96.56512617051771,91.798766699581,95.26537873211703,91.79876577361416,108.09274793070048,14599.806054283787,108.13335759958638,6833.863205024942,97.82577372377085,97.82577372302296,92.14229644019834,97.2793780685977,92.06222834511972,105.58032230173184,6833.863205024942,87.84762961590098,2074.582245646375,95.1863483795541,95.18634895899524,88.24135890948831,91.99130396330689,91.44842110979339,102.57478595572427,2074.582245646375,80.86000908376657,1100.8333531240742,94.62293669085423,94.62293669186212,87.9249429592628,91.53626818571827,91.01597278640804,169.1307259009255,1100.8333531240742,80.25296114641827,1949.1920445266608,91.09495564604931,91.09495564562893,85.95771593063179,88.72498209879441,85.92216421954348,102.26016533981056,1949.1920445266608,80.76329795736113
"W kernel support bw, ff7 [pixels]",18223.884422932468,128.47102966155848,128.47102966155848,128.47102966155848,128.47102966155848,128.47102966155848,221.63153651809876,18223.884422932468,142.45362098741342,18939.281753162337,105.20565214983932,105.2056537789635,98.15505027564473,103.29566967138932,98.15504889287341,121.81077642927818,18939.281753162337,141.0770264986698,8798.060858164643,107.04985897535849,107.04985897426677,98.66768083060458,106.25151344967097,98.54826579210247,118.23655340209092,8798.060858164643,98.75693110068504,2646.0463225814465,103.17924284716389,103.17924370091635,92.80034279743109,98.44245435661124,97.63147907588018,113.93047601367613,2646.0463225814465,82.16711128005313,1398.4084628555206,102.3482348572083,102.34823485869647,92.31970979870633,97.76283512775358,96.98411985582061,204.7373275989446,1398.4084628555206,80.64066491643244,2485.1013751702703,97.1024451639789,97.10244516334922,89.31400048734565,93.53352037843311,89.25939313177632,113.47766259466194,2485.1013751702703,81.92499225870544
